# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s]
2.927485910e-01 6.253200000e+06 1.112600000e+01 9.395000000e+15 3.195184032e-01 8.274070000e+09 1.021530000e+05 2.434760000e+04 4.195610000e+00 9.999020000e-01 1.000320000e+00 3.974260000e-01 2.031360000e-01 9.971080000e-07 2.399490000e-06 1.230930000e-11 2.399500000e-06 1.549030000e-03 4.537100000e+05 3.398800000e+08 1.666700000e+00 3.873800000e+00 1.271500000e+15
2.938656550e-01 6.241300000e+06 1.104300000e+01 9.307100000e+15 3.217957735e-01 8.262340000e+09 1.021000000e+05 2.434760000e+04 4.193450000e+00 9.998930000e-01 1.000400000e+00 3.974270000e-01 2.030550000e-01 9.801330000e-07 2.402880000e-06 1.211050000e-11 2.402890000e-06 1.550130000e-03 4.566800000e+05 3.399000000e+08 1.666700000e+00 3.884000000e+00 1.269100000e+15
2.949825760e-01 6.229400000e+06 1.096100000e+01 9.219800000e+15 3.240731438e-01 8.250780000e+09 1.020460000e+05 2.434760000e+04 4.191210000e+00 9.998830000e-01 1.000480000e+00 3.974290000e-01 2.029750000e-01 9.632470000e-07 2.406160000e-06 1.191210000e-11 2.406170000e-06 1.551180000e-03 4.596700000e+05 3.399200000e+08 1.666700000e+00 3.894300000e+00 1.266600000e+15
2.960994000e-01 6.217500000e+06 1.087900000e+01 9.133200000e+15 3.263505141e-01 8.239380000e+09 1.019890000e+05 2.434760000e+04 4.188890000e+00 9.998730000e-01 1.000560000e+00 3.974310000e-01 2.028960000e-01 9.464340000e-07 2.409340000e-06 1.171370000e-11 2.409350000e-06 1.552210000e-03 4.626900000e+05 3.399300000e+08 1.666700000e+00 3.904700000e+00 1.264200000e+15
2.972161710e-01 6.205600000e+06 1.079800000e+01 9.047300000e+15 3.286278844e-01 8.228150000e+09 1.019310000e+05 2.434760000e+04 4.186480000e+00 9.998640000e-01 1.000640000e+00 3.974330000e-01 2.028180000e-01 9.298950000e-07 2.412420000e-06 1.151800000e-11 2.412430000e-06 1.553200000e-03 4.657200000e+05 3.399500000e+08 1.666700000e+00 3.915200000e+00 1.261800000e+15
2.983329320e-01 6.192700000e+06 1.071000000e+01 8.955100000e+15 3.309052547e-01 8.217090000e+09 1.018700000e+05 2.434760000e+04 4.183990000e+00 9.998530000e-01 1.000720000e+00 3.974350000e-01 2.027410000e-01 9.127470000e-07 2.415420000e-06 1.131400000e-11 2.415430000e-06 1.554170000e-03 4.690400000e+05 3.399700000e+08 1.666700000e+00 3.926600000e+00 1.259200000e+15
2.996355280e-01 6.178800000e+06 1.061700000e+01 8.856700000e+15 3.335614890e-01 8.204390000e+09 1.017970000e+05 2.434760000e+04 4.180980000e+00 9.998420000e-01 1.000810000e+00 3.974370000e-01 2.026520000e-01 8.946840000e-07 2.418780000e-06 1.109910000e-11 2.418790000e-06 1.555250000e-03 4.726500000e+05 3.399900000e+08 1.666700000e+00 3.938900000e+00 1.256400000e+15
3.009382410e-01 6.165000000e+06 1.052400000e+01 8.759200000e+15 3.362177233e-01 8.191900000e+09 1.017210000e+05 2.434760000e+04 4.177870000e+00 9.998310000e-01 1.000900000e+00 3.974390000e-01 2.025660000e-01 8.761330000e-07 2.421990000e-06 1.087730000e-11 2.422000000e-06 1.556280000e-03 4.762800000e+05 3.400100000e+08 1.666700000e+00 3.951400000e+00 1.253600000e+15
3.022411370e-01 6.151200000e+06 1.043100000e+01 8.662600000e+15 3.388739576e-01 8.179630000e+09 1.016430000e+05 2.434760000e+04 4.174650000e+00 9.998200000e-01 1.000990000e+00 3.974410000e-01 2.024800000e-01 8.579390000e-07 2.425060000e-06 1.065910000e-11 2.425070000e-06 1.557260000e-03 4.799400000e+05 3.400300000e+08 1.666700000e+00 3.963900000e+00 1.250800000e+15
3.035442850e-01 6.137400000e+06 1.033900000e+01 8.566900000e+15 3.415301919e-01 8.167560000e+09 1.015620000e+05 2.434760000e+04 4.171330000e+00 9.998080000e-01 1.001090000e+00 3.974440000e-01 2.023960000e-01 8.401300000e-07 2.428000000e-06 1.044480000e-11 2.428010000e-06 1.558210000e-03 4.836400000e+05 3.400500000e+08 1.666700000e+00 3.976600000e+00 1.248000000e+15
3.048477510e-01 6.123600000e+06 1.024800000e+01 8.472200000e+15 3.441864262e-01 8.155700000e+09 1.014780000e+05 2.434760000e+04 4.167900000e+00 9.997970000e-01 1.001180000e+00 3.974460000e-01 2.023140000e-01 8.226880000e-07 2.430800000e-06 1.023430000e-11 2.430810000e-06 1.559110000e-03 4.873700000e+05 3.400700000e+08 1.666700000e+00 3.989300000e+00 1.245200000e+15
3.061516020e-01 6.109800000e+06 1.015800000e+01 8.378300000e+15 3.468426605e-01 8.144040000e+09 1.013920000e+05 2.434760000e+04 4.164360000e+00 9.997860000e-01 1.001270000e+00 3.974480000e-01 2.022330000e-01 8.055740000e-07 2.433470000e-06 1.002710000e-11 2.433480000e-06 1.559960000e-03 4.911300000e+05 3.400900000e+08 1.666700000e+00 4.002200000e+00 1.242400000e+15
3.074559030e-01 6.096000000e+06 1.006800000e+01 8.285200000e+15 3.494988948e-01 8.132580000e+09 1.013040000e+05 2.434760000e+04 4.160730000e+00 9.997750000e-01 1.001350000e+00 3.974500000e-01 2.021540000e-01 7.887810000e-07 2.436010000e-06 9.823250000e-12 2.436020000e-06 1.560780000e-03 4.949300000e+05 3.401100000e+08 1.666700000e+00 4.015100000e+00 1.239600000e+15
3.087607200e-01 6.082200000e+06 9.978900000e+00 8.193100000e+15 3.521551291e-01 8.121320000e+09 1.012130000e+05 2.434760000e+04 4.156990000e+00 9.997630000e-01 1.001440000e+00 3.974530000e-01 2.020750000e-01 7.723350000e-07 2.438420000e-06 9.623010000e-12 2.438430000e-06 1.561550000e-03 4.987600000e+05 3.401300000e+08 1.666700000e+00 4.028200000e+00 1.236800000e+15
3.100661180e-01 6.068500000e+06 9.890300000e+00 8.101800000e+15 3.548113634e-01 8.110250000e+09 1.011190000e+05 2.434760000e+04 4.153160000e+00 9.997520000e-01 1.001530000e+00 3.974550000e-01 2.019990000e-01 7.562180000e-07 2.440700000e-06 9.426250000e-12 2.440710000e-06 1.562280000e-03 5.026300000e+05 3.401500000e+08 1.666600000e+00 4.041400000e+00 1.234000000e+15
3.113721600e-01 6.054800000e+06 9.802400000e+00 8.011400000e+15 3.574675977e-01 8.099370000e+09 1.010230000e+05 2.434760000e+04 4.149220000e+00 9.997410000e-01 1.001620000e+00 3.974570000e-01 2.019230000e-01 7.403930000e-07 2.442850000e-06 9.232530000e-12 2.442860000e-06 1.562960000e-03 5.065300000e+05 3.401700000e+08 1.666600000e+00 4.054600000e+00 1.231200000e+15
3.126789110e-01 6.041000000e+06 9.715000000e+00 7.921800000e+15 3.601238320e-01 8.088680000e+09 1.009250000e+05 2.434760000e+04 4.145190000e+00 9.997290000e-01 1.001710000e+00 3.974600000e-01 2.018490000e-01 7.248480000e-07 2.444870000e-06 9.041730000e-12 2.444880000e-06 1.563610000e-03 5.104700000e+05 3.401900000e+08 1.666600000e+00 4.068000000e+00 1.228400000e+15
3.139864350e-01 6.027300000e+06 9.628200000e+00 7.833000000e+15 3.627800663e-01 8.078170000e+09 1.008250000e+05 2.434760000e+04 4.141050000e+00 9.997180000e-01 1.001800000e+00 3.974620000e-01 2.017770000e-01 7.095690000e-07 2.446760000e-06 8.853730000e-12 2.446770000e-06 1.564210000e-03 5.144400000e+05 3.402100000e+08 1.666600000e+00 4.081500000e+00 1.225700000e+15
3.152947940e-01 6.013600000e+06 9.542100000e+00 7.745000000e+15 3.654363006e-01 8.067840000e+09 1.007220000e+05 2.434760000e+04 4.136830000e+00 9.997070000e-01 1.001880000e+00 3.974640000e-01 2.017060000e-01 6.945690000e-07 2.448520000e-06 8.668690000e-12 2.448530000e-06 1.564780000e-03 5.184500000e+05 3.402200000e+08 1.666600000e+00 4.095100000e+00 1.222900000e+15
3.166040510e-01 5.999900000e+06 9.456500000e+00 7.657900000e+15 3.680925349e-01 8.057690000e+09 1.006160000e+05 2.434760000e+04 4.132500000e+00 9.996950000e-01 1.001970000e+00 3.974670000e-01 2.016360000e-01 6.798620000e-07 2.450160000e-06 8.486860000e-12 2.450170000e-06 1.565300000e-03 5.225000000e+05 3.402400000e+08 1.666600000e+00 4.108800000e+00 1.220100000e+15
3.179142690e-01 5.986200000e+06 9.371600000e+00 7.571600000e+15 3.707487692e-01 8.047720000e+09 1.005090000e+05 2.434760000e+04 4.128090000e+00 9.996840000e-01 1.002060000e+00 3.974690000e-01 2.015680000e-01 6.655080000e-07 2.451670000e-06 8.308980000e-12 2.451680000e-06 1.565780000e-03 5.265900000e+05 3.402600000e+08 1.666600000e+00 4.122600000e+00 1.217300000e+15
3.192255100e-01 5.975300000e+06 9.304100000e+00 7.503200000e+15 3.734050035e-01 8.037930000e+09 1.003990000e+05 2.434760000e+04 4.123580000e+00 9.996750000e-01 1.002130000e+00 3.974710000e-01 2.015020000e-01 6.528490000e-07 2.452990000e-06 8.151870000e-12 2.452990000e-06 1.566200000e-03 5.298700000e+05 3.402800000e+08 1.666600000e+00 4.133700000e+00 1.215100000e+15
3.200115780e-01 5.967100000e+06 9.253800000e+00 7.452300000e+15 3.749963370e-01 8.032140000e+09 1.003320000e+05 2.434760000e+04 4.120830000e+00 9.996680000e-01 1.002180000e+00 3.974720000e-01 2.014640000e-01 6.431090000e-07 2.453740000e-06 8.030630000e-12 2.453750000e-06 1.566450000e-03 5.323500000e+05 3.402900000e+08 1.666600000e+00 4.142100000e+00 1.213500000e+15
3.207980470e-01 5.958900000e+06 9.203600000e+00 7.401600000e+15 3.765876704e-01 8.026410000e+09 1.002650000e+05 2.434760000e+04 4.118050000e+00 9.996610000e-01 1.002230000e+00 3.974740000e-01 2.014250000e-01 6.351010000e-07 2.454470000e-06 7.930890000e-12 2.454480000e-06 1.566680000e-03 5.348500000e+05 3.403000000e+08 1.666600000e+00 4.150500000e+00 1.211800000e+15
3.215849330e-01 5.950700000e+06 9.153700000e+00 7.351200000e+15 3.781790038e-01 8.020750000e+09 1.001960000e+05 2.434760000e+04 4.115240000e+00 9.996540000e-01 1.002280000e+00 3.974750000e-01 2.013870000e-01 6.271760000e-07 2.455150000e-06 7.832050000e-12 2.455160000e-06 1.566890000e-03 5.373600000e+05 3.403100000e+08 1.666600000e+00 4.159000000e+00 1.210100000e+15
3.223722480e-01 5.942500000e+06 9.104000000e+00 7.301100000e+15 3.797703373e-01 8.015150000e+09 1.001270000e+05 2.434760000e+04 4.112400000e+00 9.996470000e-01 1.002330000e+00 3.974770000e-01 2.013490000e-01 6.191930000e-07 2.455790000e-06 7.732360000e-12 2.455800000e-06 1.567100000e-03 5.398900000e+05 3.403200000e+08 1.666600000e+00 4.167400000e+00 1.208500000e+15
3.231600050e-01 5.934300000e+06 9.054400000e+00 7.251300000e+15 3.813616707e-01 8.009600000e+09 1.000570000e+05 2.434760000e+04 4.109520000e+00 9.996410000e-01 1.002380000e+00 3.974780000e-01 2.013110000e-01 6.112310000e-07 2.456380000e-06 7.632830000e-12 2.456390000e-06 1.567290000e-03 5.424300000e+05 3.403300000e+08 1.666600000e+00 4.176000000e+00 1.206800000e+15
3.239482170e-01 5.926100000e+06 9.005100000e+00 7.201800000e+15 3.829530041e-01 8.004120000e+09 9.998600000e+04 2.434760000e+04 4.106610000e+00 9.996340000e-01 1.002430000e+00 3.974800000e-01 2.012740000e-01 6.033520000e-07 2.456930000e-06 7.534210000e-12 2.456940000e-06 1.567460000e-03 5.449800000e+05 3.403500000e+08 1.666600000e+00 4.184600000e+00 1.205200000e+15
3.247368980e-01 5.917900000e+06 8.956000000e+00 7.152500000e+15 3.845443376e-01 7.998690000e+09 9.991440000e+04 2.434760000e+04 4.103670000e+00 9.996270000e-01 1.002490000e+00 3.974810000e-01 2.012380000e-01 5.956110000e-07 2.457440000e-06 7.437220000e-12 2.457450000e-06 1.567620000e-03 5.475500000e+05 3.403600000e+08 1.666600000e+00 4.193200000e+00 1.203500000e+15
3.255260600e-01 5.909800000e+06 8.907100000e+00 7.103500000e+15 3.861356710e-01 7.993320000e+09 9.984200000e+04 2.434760000e+04 4.100700000e+00 9.996200000e-01 1.002540000e+00 3.974830000e-01 2.012020000e-01 5.880060000e-07 2.457900000e-06 7.341810000e-12 2.457910000e-06 1.567770000e-03 5.501300000e+05 3.403700000e+08 1.666600000e+00 4.201900000e+00 1.201900000e+15
3.263157170e-01 5.901600000e+06 8.858400000e+00 7.054800000e+15 3.877270044e-01 7.988010000e+09 9.976890000e+04 2.434760000e+04 4.097690000e+00 9.996130000e-01 1.002590000e+00 3.974840000e-01 2.011660000e-01 5.804690000e-07 2.458320000e-06 7.247160000e-12 2.458330000e-06 1.567910000e-03 5.527300000e+05 3.403800000e+08 1.666600000e+00 4.210600000e+00 1.200200000e+15
3.271058820e-01 5.893400000e+06 8.809900000e+00 7.006300000e+15 3.893183379e-01 7.982760000e+09 9.969500000e+04 2.434760000e+04 4.094660000e+00 9.996060000e-01 1.002640000e+00 3.974860000e-01 2.011310000e-01 5.729540000e-07 2.458700000e-06 7.152690000e-12 2.458710000e-06 1.568030000e-03 5.553400000e+05 3.403900000e+08 1.666600000e+00 4.219300000e+00 1.198600000e+15
3.278965670e-01 5.885200000e+06 8.761600000e+00 6.958200000e+15 3.909096713e-01 7.977560000e+09 9.962030000e+04 2.434760000e+04 4.091590000e+00 9.995990000e-01 1.002690000e+00 3.974870000e-01 2.010970000e-01 5.655000000e-07 2.459030000e-06 7.058880000e-12 2.459040000e-06 1.568130000e-03 5.579700000e+05 3.404000000e+08 1.666600000e+00 4.228100000e+00 1.196900000e+15
3.286877860e-01 5.877100000e+06 8.713400000e+00 6.910200000e+15 3.925010047e-01 7.972420000e+09 9.954480000e+04 2.434760000e+04 4.088490000e+00 9.995920000e-01 1.002740000e+00 3.974890000e-01 2.010630000e-01 5.581770000e-07 2.459320000e-06 6.966640000e-12 2.459330000e-06 1.568230000e-03 5.606100000e+05 3.404100000e+08 1.666600000e+00 4.236900000e+00 1.195200000e+15
3.294795520e-01 5.868900000e+06 8.665500000e+00 6.862600000e+15 3.940923382e-01 7.967340000e+09 9.946860000e+04 2.434760000e+04 4.085360000e+00 9.995850000e-01 1.002790000e+00 3.974900000e-01 2.010290000e-01 5.510140000e-07 2.459570000e-06 6.876310000e-12 2.459580000e-06 1.568300000e-03 5.632700000e+05 3.404200000e+08 1.666600000e+00 4.245800000e+00 1.193600000e+15
3.302718770e-01 5.860700000e+06 8.617800000e+00 6.815200000e+15 3.956836716e-01 7.962310000e+09 9.939170000e+04 2.434760000e+04 4.082200000e+00 9.995790000e-01 1.002840000e+00 3.974920000e-01 2.009960000e-01 5.439720000e-07 2.459780000e-06 6.787420000e-12 2.459780000e-06 1.568370000e-03 5.659500000e+05 3.404400000e+08 1.666500000e+00 4.254700000e+00 1.191900000e+15
3.310647750e-01 5.852600000e+06 8.570300000e+00 6.768100000e+15 3.972750050e-01 7.957330000e+09 9.931400000e+04 2.434760000e+04 4.079010000e+00 9.995720000e-01 1.002890000e+00 3.974930000e-01 2.009630000e-01 5.369780000e-07 2.459940000e-06 6.699050000e-12 2.459950000e-06 1.568420000e-03 5.686300000e+05 3.404500000e+08 1.666500000e+00 4.263700000e+00 1.190300000e+15
3.318582590e-01 5.844400000e+06 8.522900000e+00 6.721200000e+15 3.988663385e-01 7.952420000e+09 9.923550000e+04 2.434760000e+04 4.075790000e+00 9.995650000e-01 1.002940000e+00 3.974950000e-01 2.009310000e-01 5.299940000e-07 2.460060000e-06 6.610740000e-12 2.460070000e-06 1.568460000e-03 5.713400000e+05 3.404600000e+08 1.666500000e+00 4.272700000e+00 1.188600000e+15
3.326523410e-01 5.836200000e+06 8.475800000e+00 6.674700000e+15 4.004576719e-01 7.947550000e+09 9.915630000e+04 2.434760000e+04 4.072530000e+00 9.995580000e-01 1.002990000e+00 3.974960000e-01 2.009000000e-01 5.230580000e-07 2.460140000e-06 6.522960000e-12 2.460140000e-06 1.568480000e-03 5.740600000e+05 3.404700000e+08 1.666500000e+00 4.281800000e+00 1.187000000e+15
3.334470350e-01 5.828100000e+06 8.428900000e+00 6.628300000e+15 4.020490053e-01 7.942740000e+09 9.907640000e+04 2.434760000e+04 4.069250000e+00 9.995510000e-01 1.003040000e+00 3.974980000e-01 2.008680000e-01 5.162380000e-07 2.460170000e-06 6.436570000e-12 2.460180000e-06 1.568500000e-03 5.767900000e+05 3.404800000e+08 1.666500000e+00 4.290900000e+00 1.185300000e+15
3.342423530e-01 5.819900000e+06 8.382100000e+00 6.582200000e+15 4.036403388e-01 7.937990000e+09 9.899580000e+04 2.434760000e+04 4.065940000e+00 9.995440000e-01 1.003090000e+00 3.974990000e-01 2.008380000e-01 5.095620000e-07 2.460170000e-06 6.351920000e-12 2.460170000e-06 1.568490000e-03 5.795500000e+05 3.404900000e+08 1.666500000e+00 4.300000000e+00 1.183700000e+15
3.350383080e-01 5.811800000e+06 8.335600000e+00 6.536400000e+15 4.052316722e-01 7.933280000e+09 9.891440000e+04 2.434760000e+04 4.062600000e+00 9.995370000e-01 1.003140000e+00 3.975010000e-01 2.008080000e-01 5.029940000e-07 2.460120000e-06 6.268570000e-12 2.460130000e-06 1.568480000e-03 5.823100000e+05 3.405000000e+08 1.666500000e+00 4.309200000e+00 1.182000000e+15
3.358349140e-01 5.803600000e+06 8.289200000e+00 6.490800000e+15 4.068230056e-01 7.928630000e+09 9.883230000e+04 2.434760000e+04 4.059220000e+00 9.995300000e-01 1.003190000e+00 3.975030000e-01 2.007780000e-01 4.964690000e-07 2.460030000e-06 6.185700000e-12 2.460040000e-06 1.568450000e-03 5.851000000e+05 3.405100000e+08 1.666500000e+00 4.318400000e+00 1.180400000e+15
3.366321820e-01 5.795400000e+06 8.243000000e+00 6.445500000e+15 4.084143391e-01 7.924040000e+09 9.874950000e+04 2.434760000e+04 4.055820000e+00 9.995230000e-01 1.003230000e+00 3.975040000e-01 2.007490000e-01 4.899490000e-07 2.459900000e-06 6.102840000e-12 2.459910000e-06 1.568410000e-03 5.879000000e+05 3.405200000e+08 1.666500000e+00 4.327700000e+00 1.178700000e+15
3.374301270e-01 5.787300000e+06 8.197000000e+00 6.400500000e+15 4.100056725e-01 7.919490000e+09 9.866590000e+04 2.434760000e+04 4.052390000e+00 9.995160000e-01 1.003280000e+00 3.975060000e-01 2.007200000e-01 4.834680000e-07 2.459730000e-06 6.020430000e-12 2.459740000e-06 1.568350000e-03 5.907200000e+05 3.405300000e+08 1.666500000e+00 4.337000000e+00 1.177100000e+15
3.382287610e-01 5.779100000e+06 8.151200000e+00 6.355700000e+15 4.115970059e-01 7.915000000e+09 9.858170000e+04 2.434760000e+04 4.048930000e+00 9.995090000e-01 1.003330000e+00 3.975070000e-01 2.006920000e-01 4.770930000e-07 2.459520000e-06 5.939300000e-12 2.459520000e-06 1.568290000e-03 5.935500000e+05 3.405500000e+08 1.666500000e+00 4.346400000e+00 1.175400000e+15
3.390280960e-01 5.771000000e+06 8.105600000e+00 6.311100000e+15 4.131883394e-01 7.910560000e+09 9.849670000e+04 2.434760000e+04 4.045440000e+00 9.995020000e-01 1.003380000e+00 3.975090000e-01 2.006640000e-01 4.708630000e-07 2.459260000e-06 5.859940000e-12 2.459270000e-06 1.568210000e-03 5.964000000e+05 3.405600000e+08 1.666500000e+00 4.355800000e+00 1.173800000e+15
3.398281470e-01 5.762800000e+06 8.060200000e+00 6.266800000e+15 4.147796728e-01 7.906160000e+09 9.841100000e+04 2.434760000e+04 4.041920000e+00 9.994950000e-01 1.003430000e+00 3.975110000e-01 2.006370000e-01 4.647570000e-07 2.458970000e-06 5.782090000e-12 2.458980000e-06 1.568110000e-03 5.992700000e+05 3.405700000e+08 1.666500000e+00 4.365300000e+00 1.172100000e+15
3.406289250e-01 5.754700000e+06 8.014900000e+00 6.222700000e+15 4.163710062e-01 7.901820000e+09 9.832470000e+04 2.434760000e+04 4.038380000e+00 9.994880000e-01 1.003480000e+00 3.975120000e-01 2.006100000e-01 4.587140000e-07 2.458640000e-06 5.704990000e-12 2.458640000e-06 1.568010000e-03 6.021500000e+05 3.405800000e+08 1.666500000e+00 4.374800000e+00 1.170500000e+15
3.414304430e-01 5.746500000e+06 7.969900000e+00 6.178900000e+15 4.179623397e-01 7.897530000e+09 9.823760000e+04 2.434760000e+04 4.034800000e+00 9.994810000e-01 1.003530000e+00 3.975140000e-01 2.005830000e-01 4.526930000e-07 2.458260000e-06 5.628130000e-12 2.458270000e-06 1.567890000e-03 6.050500000e+05 3.405900000e+08 1.666500000e+00 4.384400000e+00 1.168800000e+15
3.422327150e-01 5.738400000e+06 7.925000000e+00 6.135300000e+15 4.195536731e-01 7.893290000e+09 9.814980000e+04 2.434760000e+04 4.031190000e+00 9.994740000e-01 1.003570000e+00 3.975150000e-01 2.005580000e-01 4.467120000e-07 2.457840000e-06 5.551750000e-12 2.457850000e-06 1.567750000e-03 6.079700000e+05 3.406000000e+08 1.666500000e+00 4.394000000e+00 1.167200000e+15
3.430357540e-01 5.730200000e+06 7.880300000e+00 6.092000000e+15 4.211450065e-01 7.889100000e+09 9.806140000e+04 2.434760000e+04 4.027560000e+00 9.994670000e-01 1.003620000e+00 3.975170000e-01 2.005320000e-01 4.408010000e-07 2.457390000e-06 5.476230000e-12 2.457390000e-06 1.567610000e-03 6.109100000e+05 3.406100000e+08 1.666500000e+00 4.403600000e+00 1.165500000e+15
3.438395720e-01 5.722100000e+06 7.835800000e+00 6.048900000e+15 4.227363400e-01 7.884960000e+09 9.797220000e+04 2.434760000e+04 4.023900000e+00 9.994600000e-01 1.003670000e+00 3.975190000e-01 2.005070000e-01 4.348920000e-07 2.456890000e-06 5.400700000e-12 2.456900000e-06 1.567450000e-03 6.138600000e+05 3.406200000e+08 1.666500000e+00 4.413300000e+00 1.163900000e+15
3.446441820e-01 5.712900000e+06 7.785700000e+00 6.000500000e+15 4.243276734e-01 7.880870000e+09 9.788240000e+04 2.434760000e+04 4.020210000e+00 9.994520000e-01 1.003720000e+00 3.975210000e-01 2.004820000e-01 4.289650000e-07 2.456380000e-06 5.324930000e-12 2.456380000e-06 1.567290000e-03 6.172300000e+05 3.406300000e+08 1.666500000e+00 4.424400000e+00 1.162000000e+15
3.456597620e-01 5.702600000e+06 7.730100000e+00 5.946800000e+15 4.263339780e-01 7.875780000e+09 9.776810000e+04 2.434760000e+04 4.015520000e+00 9.994430000e-01 1.003790000e+00 3.975230000e-01 2.004520000e-01 4.222120000e-07 2.455650000e-06 5.238320000e-12 2.455660000e-06 1.567050000e-03 6.210000000e+05 3.406500000e+08 1.666500000e+00 4.436700000e+00 1.160000000e+15
3.466766470e-01 5.692300000e+06 7.674900000e+00 5.893500000e+15 4.283402827e-01 7.870770000e+09 9.765280000e+04 2.434760000e+04 4.010780000e+00 9.994340000e-01 1.003850000e+00 3.975250000e-01 2.004220000e-01 4.150590000e-07 2.454860000e-06 5.146730000e-12 2.454860000e-06 1.566800000e-03 6.248100000e+05 3.406600000e+08 1.666500000e+00 4.449200000e+00 1.157900000e+15
3.476948650e-01 5.682000000e+06 7.619800000e+00 5.840700000e+15 4.303465873e-01 7.865830000e+09 9.753640000e+04 2.434760000e+04 4.006000000e+00 9.994250000e-01 1.003900000e+00 3.975270000e-01 2.003940000e-01 4.080720000e-07 2.454000000e-06 5.057190000e-12 2.454000000e-06 1.566530000e-03 6.286400000e+05 3.406700000e+08 1.666400000e+00 4.461700000e+00 1.155800000e+15
3.487144410e-01 5.671800000e+06 7.565100000e+00 5.788100000e+15 4.323528919e-01 7.860970000e+09 9.741900000e+04 2.434760000e+04 4.001180000e+00 9.994160000e-01 1.003960000e+00 3.975290000e-01 2.003660000e-01 4.012100000e-07 2.453080000e-06 4.969190000e-12 2.453080000e-06 1.566230000e-03 6.325000000e+05 3.406900000e+08 1.666400000e+00 4.474300000e+00 1.153700000e+15
3.497354010e-01 5.661500000e+06 7.510700000e+00 5.736000000e+15 4.343591966e-01 7.856180000e+09 9.730050000e+04 2.434760000e+04 3.996310000e+00 9.994070000e-01 1.004020000e+00 3.975310000e-01 2.003390000e-01 3.944260000e-07 2.452100000e-06 4.882150000e-12 2.452100000e-06 1.565920000e-03 6.364000000e+05 3.407000000e+08 1.666400000e+00 4.487000000e+00 1.151700000e+15
3.507577710e-01 5.651200000e+06 7.456500000e+00 5.684200000e+15 4.363655012e-01 7.851470000e+09 9.718090000e+04 2.434760000e+04 3.991400000e+00 9.993980000e-01 1.004080000e+00 3.975330000e-01 2.003120000e-01 3.877360000e-07 2.451050000e-06 4.796270000e-12 2.451060000e-06 1.565580000e-03 6.403200000e+05 3.407100000e+08 1.666400000e+00 4.499800000e+00 1.149600000e+15
3.517815790e-01 5.640900000e+06 7.402600000e+00 5.632800000e+15 4.383718058e-01 7.846830000e+09 9.706030000e+04 2.434760000e+04 3.986440000e+00 9.993890000e-01 1.004140000e+00 3.975350000e-01 2.002870000e-01 3.811100000e-07 2.449940000e-06 4.711210000e-12 2.449950000e-06 1.565230000e-03 6.442700000e+05 3.407300000e+08 1.666400000e+00 4.512600000e+00 1.147500000e+15
3.528068490e-01 5.630700000e+06 7.349000000e+00 5.581700000e+15 4.403781105e-01 7.842270000e+09 9.693860000e+04 2.434760000e+04 3.981450000e+00 9.993800000e-01 1.004200000e+00 3.975370000e-01 2.002620000e-01 3.745590000e-07 2.448780000e-06 4.627070000e-12 2.448780000e-06 1.564860000e-03 6.482600000e+05 3.407400000e+08 1.666400000e+00 4.525600000e+00 1.145400000e+15
3.538336080e-01 5.620400000e+06 7.295700000e+00 5.531000000e+15 4.423844151e-01 7.837770000e+09 9.681590000e+04 2.434760000e+04 3.976410000e+00 9.993700000e-01 1.004260000e+00 3.975400000e-01 2.002380000e-01 3.680800000e-07 2.447550000e-06 4.543840000e-12 2.447550000e-06 1.564470000e-03 6.522700000e+05 3.407500000e+08 1.666400000e+00 4.538600000e+00 1.143300000e+15
3.548618830e-01 5.610100000e+06 7.242600000e+00 5.480700000e+15 4.443907197e-01 7.833350000e+09 9.669220000e+04 2.434760000e+04 3.971330000e+00 9.993610000e-01 1.004320000e+00 3.975420000e-01 2.002140000e-01 3.617920000e-07 2.446260000e-06 4.462990000e-12 2.446260000e-06 1.564050000e-03 6.563200000e+05 3.407700000e+08 1.666400000e+00 4.551700000e+00 1.141300000e+15
3.558917000e-01 5.599800000e+06 7.189800000e+00 5.430700000e+15 4.463970243e-01 7.829000000e+09 9.656740000e+04 2.434760000e+04 3.966200000e+00 9.993520000e-01 1.004380000e+00 3.975440000e-01 2.001920000e-01 3.556950000e-07 2.444910000e-06 4.384500000e-12 2.444910000e-06 1.563620000e-03 6.603900000e+05 3.407800000e+08 1.666400000e+00 4.564900000e+00 1.139200000e+15
3.569230860e-01 5.589500000e+06 7.137300000e+00 5.381100000e+15 4.484033290e-01 7.824730000e+09 9.644160000e+04 2.434760000e+04 3.961040000e+00 9.993430000e-01 1.004430000e+00 3.975460000e-01 2.001700000e-01 3.496710000e-07 2.443500000e-06 4.306950000e-12 2.443500000e-06 1.563170000e-03 6.645000000e+05 3.407900000e+08 1.666400000e+00 4.578100000e+00 1.137100000e+15
