# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s]
2.522658360e-01 7.477500000e+06 2.073000000e+01 2.098700000e+16 4.383718058e-01 5.369190000e+09 1.887430000e+05 2.610100000e+04 7.231250000e+00 1.000740000e+00 9.926270000e-01 3.973110000e-01 2.070870000e-01 5.611820000e-06 6.637640000e-06 1.974190000e-10 6.637840000e-06 2.576400000e-03 2.878500000e+05 3.382600000e+08 1.666900000e+00 3.021900000e+00 1.521200000e+15
2.529778630e-01 7.463200000e+06 2.057900000e+01 2.079400000e+16 4.403781105e-01 5.364470000e+09 1.885410000e+05 2.610100000e+04 7.223510000e+00 1.000730000e+00 9.927380000e-01 3.973120000e-01 2.068800000e-01 5.513900000e-06 6.644360000e-06 1.939350000e-10 6.644560000e-06 2.577700000e-03 2.898000000e+05 3.382900000e+08 1.666900000e+00 3.028100000e+00 1.518300000e+15
2.536910740e-01 7.449000000e+06 2.042900000e+01 2.060200000e+16 4.423844151e-01 5.359820000e+09 1.883370000e+05 2.610100000e+04 7.215680000e+00 1.000720000e+00 9.928480000e-01 3.973130000e-01 2.066750000e-01 5.417620000e-06 6.650860000e-06 1.905050000e-10 6.651050000e-06 2.578960000e-03 2.917600000e+05 3.383100000e+08 1.666900000e+00 3.034300000e+00 1.515400000e+15
2.544054890e-01 7.434700000e+06 2.028000000e+01 2.041200000e+16 4.443907197e-01 5.355230000e+09 1.881300000e+05 2.610100000e+04 7.207750000e+00 1.000710000e+00 9.929590000e-01 3.973140000e-01 2.064710000e-01 5.322880000e-06 6.657140000e-06 1.871260000e-10 6.657320000e-06 2.580180000e-03 2.937500000e+05 3.383300000e+08 1.666900000e+00 3.040600000e+00 1.512500000e+15
2.551211300e-01 7.420400000e+06 2.013100000e+01 2.022200000e+16 4.463970243e-01 5.350710000e+09 1.879200000e+05 2.610100000e+04 7.199730000e+00 1.000700000e+00 9.930690000e-01 3.973150000e-01 2.062680000e-01 5.229660000e-06 6.663190000e-06 1.837970000e-10 6.663370000e-06 2.581350000e-03 2.957500000e+05 3.383600000e+08 1.666900000e+00 3.046900000e+00 1.509500000e+15
2.558380180e-01 7.406100000e+06 1.998300000e+01 2.003400000e+16 4.484033290e-01 5.346250000e+09 1.877080000e+05 2.610100000e+04 7.191610000e+00 1.000690000e+00 9.931790000e-01 3.973160000e-01 2.060670000e-01 5.137920000e-06 6.669020000e-06 1.805180000e-10 6.669200000e-06 2.582480000e-03 2.977800000e+05 3.383800000e+08 1.666900000e+00 3.053300000e+00 1.506600000e+15
2.565561750e-01 7.391900000e+06 1.983600000e+01 1.984700000e+16 4.504096336e-01 5.341850000e+09 1.874940000e+05 2.610100000e+04 7.183400000e+00 1.000680000e+00 9.932890000e-01 3.973180000e-01 2.058680000e-01 5.047660000e-06 6.674630000e-06 1.772880000e-10 6.674800000e-06 2.583560000e-03 2.998200000e+05 3.384000000e+08 1.666900000e+00 3.059700000e+00 1.503700000e+15
2.572756220e-01 7.377600000e+06 1.968900000e+01 1.966200000e+16 4.524159382e-01 5.337510000e+09 1.872780000e+05 2.610100000e+04 7.175100000e+00 1.000670000e+00 9.933990000e-01 3.973190000e-01 2.056700000e-01 4.958850000e-06 6.680020000e-06 1.741070000e-10 6.680190000e-06 2.584610000e-03 3.018900000e+05 3.384300000e+08 1.666900000e+00 3.066100000e+00 1.500800000e+15
2.579963820e-01 7.363400000e+06 1.954300000e+01 1.947800000e+16 4.544222429e-01 5.333240000e+09 1.870580000e+05 2.610100000e+04 7.166710000e+00 1.000660000e+00 9.935090000e-01 3.973200000e-01 2.054730000e-01 4.871480000e-06 6.685190000e-06 1.709750000e-10 6.685360000e-06 2.585610000e-03 3.039800000e+05 3.384500000e+08 1.666900000e+00 3.072600000e+00 1.497800000e+15
2.587184770e-01 7.349100000e+06 1.939800000e+01 1.929500000e+16 4.564285475e-01 5.329030000e+09 1.868370000e+05 2.610100000e+04 7.158230000e+00 1.000640000e+00 9.936190000e-01 3.973210000e-01 2.052770000e-01 4.785530000e-06 6.690140000e-06 1.678900000e-10 6.690300000e-06 2.586560000e-03 3.061000000e+05 3.384700000e+08 1.666900000e+00 3.079100000e+00 1.494900000e+15
2.594419270e-01 7.334900000e+06 1.925300000e+01 1.911300000e+16 4.584348521e-01 5.324890000e+09 1.866130000e+05 2.610100000e+04 7.149650000e+00 1.000630000e+00 9.937280000e-01 3.973220000e-01 2.050830000e-01 4.700990000e-06 6.694870000e-06 1.648530000e-10 6.695030000e-06 2.587480000e-03 3.082300000e+05 3.385000000e+08 1.666900000e+00 3.085700000e+00 1.492000000e+15
2.601667570e-01 7.320600000e+06 1.910900000e+01 1.893200000e+16 4.604411568e-01 5.320800000e+09 1.863870000e+05 2.610100000e+04 7.140980000e+00 1.000620000e+00 9.938380000e-01 3.973240000e-01 2.048900000e-01 4.617860000e-06 6.699380000e-06 1.618640000e-10 6.699540000e-06 2.588350000e-03 3.103900000e+05 3.385200000e+08 1.666800000e+00 3.092200000e+00 1.489100000e+15
2.608929870e-01 7.306400000e+06 1.896600000e+01 1.875300000e+16 4.624474614e-01 5.316780000e+09 1.861580000e+05 2.610100000e+04 7.132230000e+00 1.000610000e+00 9.939470000e-01 3.973250000e-01 2.046980000e-01 4.536120000e-06 6.703680000e-06 1.589220000e-10 6.703840000e-06 2.589180000e-03 3.125700000e+05 3.385500000e+08 1.666800000e+00 3.098900000e+00 1.486200000e+15
2.616206400e-01 7.292100000e+06 1.882300000e+01 1.857500000e+16 4.644537660e-01 5.312810000e+09 1.859270000e+05 2.610100000e+04 7.123380000e+00 1.000600000e+00 9.940560000e-01 3.973260000e-01 2.045080000e-01 4.455780000e-06 6.707760000e-06 1.560280000e-10 6.707910000e-06 2.589960000e-03 3.147800000e+05 3.385700000e+08 1.666800000e+00 3.105500000e+00 1.483300000e+15
2.623497380e-01 7.277900000e+06 1.868100000e+01 1.839800000e+16 4.664600707e-01 5.308910000e+09 1.856940000e+05 2.610100000e+04 7.114440000e+00 1.000590000e+00 9.941650000e-01 3.973270000e-01 2.043190000e-01 4.376840000e-06 6.711620000e-06 1.531830000e-10 6.711780000e-06 2.590710000e-03 3.170100000e+05 3.385900000e+08 1.666800000e+00 3.112300000e+00 1.480300000e+15
2.630803050e-01 7.263600000e+06 1.854000000e+01 1.822300000e+16 4.684663753e-01 5.305060000e+09 1.854590000e+05 2.610100000e+04 7.105410000e+00 1.000580000e+00 9.942740000e-01 3.973280000e-01 2.041310000e-01 4.299280000e-06 6.715270000e-06 1.503840000e-10 6.715420000e-06 2.591410000e-03 3.192600000e+05 3.386200000e+08 1.666800000e+00 3.119000000e+00 1.477400000e+15
2.638123640e-01 7.249400000e+06 1.839900000e+01 1.804800000e+16 4.704726799e-01 5.301280000e+09 1.852210000e+05 2.610100000e+04 7.096300000e+00 1.000570000e+00 9.943830000e-01 3.973300000e-01 2.039450000e-01 4.223160000e-06 6.718710000e-06 1.476360000e-10 6.718850000e-06 2.592070000e-03 3.215400000e+05 3.386400000e+08 1.666800000e+00 3.125800000e+00 1.474500000e+15
2.645459360e-01 7.235200000e+06 1.825900000e+01 1.787500000e+16 4.724789846e-01 5.297550000e+09 1.849800000e+05 2.610100000e+04 7.087090000e+00 1.000560000e+00 9.944920000e-01 3.973310000e-01 2.037590000e-01 4.146960000e-06 6.721930000e-06 1.448840000e-10 6.722070000e-06 2.592700000e-03 3.238500000e+05 3.386600000e+08 1.666800000e+00 3.132600000e+00 1.471600000e+15
2.652810450e-01 7.220900000e+06 1.811900000e+01 1.770300000e+16 4.744852892e-01 5.293890000e+09 1.847380000e+05 2.610100000e+04 7.077790000e+00 1.000540000e+00 9.946010000e-01 3.973320000e-01 2.035750000e-01 4.070430000e-06 6.724930000e-06 1.421210000e-10 6.725070000e-06 2.593270000e-03 3.261700000e+05 3.386900000e+08 1.666800000e+00 3.139500000e+00 1.468700000e+15
2.660177140e-01 7.206700000e+06 1.798100000e+01 1.753200000e+16 4.764915938e-01 5.290280000e+09 1.844930000e+05 2.610100000e+04 7.068410000e+00 1.000530000e+00 9.947090000e-01 3.973340000e-01 2.033920000e-01 3.995120000e-06 6.727730000e-06 1.394000000e-10 6.727870000e-06 2.593810000e-03 3.285300000e+05 3.387100000e+08 1.666800000e+00 3.146400000e+00 1.465800000e+15
2.667559670e-01 7.192500000e+06 1.784200000e+01 1.736200000e+16 4.784978985e-01 5.286730000e+09 1.842450000e+05 2.610100000e+04 7.058940000e+00 1.000520000e+00 9.948170000e-01 3.973350000e-01 2.032100000e-01 3.921100000e-06 6.730310000e-06 1.367240000e-10 6.730450000e-06 2.594310000e-03 3.309100000e+05 3.387300000e+08 1.666800000e+00 3.153400000e+00 1.462900000e+15
2.674958270e-01 7.178200000e+06 1.770500000e+01 1.719300000e+16 4.805042031e-01 5.283240000e+09 1.839960000e+05 2.610100000e+04 7.049380000e+00 1.000510000e+00 9.949260000e-01 3.973360000e-01 2.030290000e-01 3.848210000e-06 6.732680000e-06 1.340880000e-10 6.732810000e-06 2.594770000e-03 3.333200000e+05 3.387600000e+08 1.666800000e+00 3.160400000e+00 1.460000000e+15
2.682373180e-01 7.164000000e+06 1.756800000e+01 1.702600000e+16 4.825105077e-01 5.279810000e+09 1.837440000e+05 2.610100000e+04 7.039730000e+00 1.000500000e+00 9.950340000e-01 3.973380000e-01 2.028490000e-01 3.775980000e-06 6.734840000e-06 1.314750000e-10 6.734970000e-06 2.595180000e-03 3.357500000e+05 3.387800000e+08 1.666800000e+00 3.167500000e+00 1.457100000e+15
2.689804630e-01 7.149700000e+06 1.743200000e+01 1.686000000e+16 4.845168124e-01 5.276430000e+09 1.834900000e+05 2.610100000e+04 7.029990000e+00 1.000490000e+00 9.951420000e-01 3.973390000e-01 2.026700000e-01 3.703280000e-06 6.736790000e-06 1.288460000e-10 6.736920000e-06 2.595560000e-03 3.382100000e+05 3.388000000e+08 1.666800000e+00 3.174600000e+00 1.454100000e+15
2.697252870e-01 7.135500000e+06 1.729600000e+01 1.669500000e+16 4.865231170e-01 5.273110000e+09 1.832340000e+05 2.610100000e+04 7.020170000e+00 1.000480000e+00 9.952490000e-01 3.973400000e-01 2.024930000e-01 3.628050000e-06 6.738530000e-06 1.261300000e-10 6.738660000e-06 2.595890000e-03 3.407000000e+05 3.388300000e+08 1.666800000e+00 3.181700000e+00 1.451200000e+15
2.704718140e-01 7.118000000e+06 1.713000000e+01 1.649300000e+16 4.885294216e-01 5.269850000e+09 1.829750000e+05 2.610100000e+04 7.010260000e+00 1.000460000e+00 9.953820000e-01 3.973420000e-01 2.023150000e-01 3.558470000e-06 6.740300000e-06 1.236110000e-10 6.740420000e-06 2.596230000e-03 3.438100000e+05 3.388500000e+08 1.666800000e+00 3.190600000e+00 1.447700000e+15
2.715670810e-01 7.097200000e+06 1.693300000e+01 1.625500000e+16 4.914645710e-01 5.265180000e+09 1.825930000e+05 2.610100000e+04 6.995610000e+00 1.000450000e+00 9.955390000e-01 3.973440000e-01 2.020560000e-01 3.475280000e-06 6.742240000e-06 1.205740000e-10 6.742360000e-06 2.596610000e-03 3.475500000e+05 3.388900000e+08 1.666800000e+00 3.201200000e+00 1.443400000e+15
2.726661220e-01 7.076300000e+06 1.673900000e+01 1.602000000e+16 4.943997204e-01 5.260630000e+09 1.822050000e+05 2.610100000e+04 6.980770000e+00 1.000430000e+00 9.956960000e-01 3.973460000e-01 2.018010000e-01 3.380940000e-06 6.743660000e-06 1.171520000e-10 6.743770000e-06 2.596880000e-03 3.513500000e+05 3.389200000e+08 1.666800000e+00 3.212000000e+00 1.439100000e+15
2.737690140e-01 7.055500000e+06 1.654500000e+01 1.578700000e+16 4.973348697e-01 5.256200000e+09 1.818130000e+05 2.610100000e+04 6.965750000e+00 1.000420000e+00 9.958530000e-01 3.973480000e-01 2.015490000e-01 3.285360000e-06 6.744630000e-06 1.136880000e-10 6.744750000e-06 2.597070000e-03 3.552200000e+05 3.389600000e+08 1.666800000e+00 3.222800000e+00 1.434900000e+15
2.748758360e-01 7.034700000e+06 1.635300000e+01 1.555700000e+16 5.002700191e-01 5.251900000e+09 1.814160000e+05 2.610100000e+04 6.950550000e+00 1.000400000e+00 9.960090000e-01 3.973500000e-01 2.012990000e-01 3.192690000e-06 6.745170000e-06 1.103290000e-10 6.745280000e-06 2.597170000e-03 3.591500000e+05 3.389900000e+08 1.666800000e+00 3.233700000e+00 1.430600000e+15
2.759866690e-01 7.013800000e+06 1.616200000e+01 1.532900000e+16 5.032051685e-01 5.247700000e+09 1.810150000e+05 2.610100000e+04 6.935160000e+00 1.000380000e+00 9.961650000e-01 3.973520000e-01 2.010510000e-01 3.104220000e-06 6.745260000e-06 1.071180000e-10 6.745370000e-06 2.597190000e-03 3.631500000e+05 3.390200000e+08 1.666800000e+00 3.244800000e+00 1.426400000e+15
2.771015930e-01 6.993000000e+06 1.597200000e+01 1.510400000e+16 5.061403178e-01 5.243630000e+09 1.806080000e+05 2.610100000e+04 6.919590000e+00 1.000370000e+00 9.963210000e-01 3.973550000e-01 2.008050000e-01 3.018150000e-06 6.744920000e-06 1.039930000e-10 6.745030000e-06 2.597120000e-03 3.672100000e+05 3.390600000e+08 1.666800000e+00 3.255900000e+00 1.422100000e+15
2.782206880e-01 6.972100000e+06 1.578400000e+01 1.488000000e+16 5.090754672e-01 5.239670000e+09 1.801970000e+05 2.610100000e+04 6.903840000e+00 1.000350000e+00 9.964760000e-01 3.973570000e-01 2.005610000e-01 2.934180000e-06 6.744140000e-06 1.009450000e-10 6.744240000e-06 2.596970000e-03 3.713400000e+05 3.390900000e+08 1.666800000e+00 3.267200000e+00 1.417900000e+15
2.793440400e-01 6.951200000e+06 1.559700000e+01 1.465900000e+16 5.120106166e-01 5.235830000e+09 1.797820000e+05 2.610100000e+04 6.887910000e+00 1.000330000e+00 9.966320000e-01 3.973590000e-01 2.003190000e-01 2.852270000e-06 6.742930000e-06 9.797060000e-11 6.743030000e-06 2.596730000e-03 3.755500000e+05 3.391200000e+08 1.666800000e+00 3.278600000e+00 1.413600000e+15
2.804717300e-01 6.930400000e+06 1.541200000e+01 1.444100000e+16 5.149457659e-01 5.232110000e+09 1.793610000e+05 2.610100000e+04 6.871810000e+00 1.000320000e+00 9.967860000e-01 3.973610000e-01 2.000790000e-01 2.772370000e-06 6.741280000e-06 9.506940000e-11 6.741370000e-06 2.596420000e-03 3.798200000e+05 3.391600000e+08 1.666800000e+00 3.290100000e+00 1.409400000e+15
2.816038430e-01 6.909500000e+06 1.522700000e+01 1.422400000e+16 5.178809153e-01 5.228500000e+09 1.789360000e+05 2.610100000e+04 6.855520000e+00 1.000300000e+00 9.969410000e-01 3.973630000e-01 1.998400000e-01 2.694410000e-06 6.739200000e-06 9.223920000e-11 6.739290000e-06 2.596010000e-03 3.841700000e+05 3.391900000e+08 1.666800000e+00 3.301700000e+00 1.405100000e+15
2.827404670e-01 6.888600000e+06 1.504400000e+01 1.401000000e+16 5.208160647e-01 5.225010000e+09 1.785060000e+05 2.610100000e+04 6.839050000e+00 1.000290000e+00 9.970950000e-01 3.973660000e-01 1.996040000e-01 2.618350000e-06 6.736690000e-06 8.947830000e-11 6.736780000e-06 2.595530000e-03 3.886000000e+05 3.392200000e+08 1.666800000e+00 3.313500000e+00 1.400800000e+15
2.838816880e-01 6.867700000e+06 1.486300000e+01 1.379800000e+16 5.237512140e-01 5.221630000e+09 1.780720000e+05 2.610100000e+04 6.822410000e+00 1.000270000e+00 9.972490000e-01 3.973680000e-01 1.993690000e-01 2.544130000e-06 6.733750000e-06 8.678500000e-11 6.733840000e-06 2.594960000e-03 3.931000000e+05 3.392600000e+08 1.666800000e+00 3.325300000e+00 1.396600000e+15
2.850275940e-01 6.846800000e+06 1.468200000e+01 1.358900000e+16 5.266863634e-01 5.218360000e+09 1.776330000e+05 2.610100000e+04 6.805590000e+00 1.000250000e+00 9.974020000e-01 3.973710000e-01 1.991350000e-01 2.471700000e-06 6.730380000e-06 8.415780000e-11 6.730470000e-06 2.594310000e-03 3.976800000e+05 3.392900000e+08 1.666800000e+00 3.337300000e+00 1.392300000e+15
2.861782750e-01 6.825900000e+06 1.450300000e+01 1.338100000e+16 5.296215128e-01 5.215210000e+09 1.771890000e+05 2.610100000e+04 6.788590000e+00 1.000240000e+00 9.975550000e-01 3.973730000e-01 1.989040000e-01 2.401020000e-06 6.726590000e-06 8.159520000e-11 6.726670000e-06 2.593580000e-03 4.023500000e+05 3.393200000e+08 1.666700000e+00 3.349400000e+00 1.388100000e+15
2.873338220e-01 6.804900000e+06 1.432500000e+01 1.317600000e+16 5.325566621e-01 5.212170000e+09 1.767410000e+05 2.610100000e+04 6.771420000e+00 1.000220000e+00 9.977080000e-01 3.973750000e-01 1.986740000e-01 2.332060000e-06 6.722370000e-06 7.909570000e-11 6.722450000e-06 2.592770000e-03 4.070900000e+05 3.393600000e+08 1.666700000e+00 3.361600000e+00 1.383800000e+15
2.884943270e-01 6.784000000e+06 1.414800000e+01 1.297300000e+16 5.354918115e-01 5.209250000e+09 1.762880000e+05 2.610100000e+04 6.754070000e+00 1.000200000e+00 9.978610000e-01 3.973780000e-01 1.984460000e-01 2.264750000e-06 6.717740000e-06 7.665800000e-11 6.717810000e-06 2.591870000e-03 4.119200000e+05 3.393900000e+08 1.666700000e+00 3.374000000e+00 1.379500000e+15
2.896598850e-01 6.763000000e+06 1.397300000e+01 1.277200000e+16 5.384269609e-01 5.206430000e+09 1.758310000e+05 2.610100000e+04 6.736550000e+00 1.000190000e+00 9.980130000e-01 3.973800000e-01 1.982190000e-01 2.199080000e-06 6.712670000e-06 7.428100000e-11 6.712750000e-06 2.590900000e-03 4.168400000e+05 3.394200000e+08 1.666700000e+00 3.386500000e+00 1.375300000e+15
2.908305890e-01 6.742000000e+06 1.379900000e+01 1.257300000e+16 5.413621103e-01 5.203730000e+09 1.753690000e+05 2.610100000e+04 6.718850000e+00 1.000170000e+00 9.981640000e-01 3.973830000e-01 1.979940000e-01 2.135020000e-06 6.707190000e-06 7.196370000e-11 6.707270000e-06 2.589840000e-03 4.218400000e+05 3.394600000e+08 1.666700000e+00 3.399100000e+00 1.371000000e+15
2.920065370e-01 6.721000000e+06 1.362600000e+01 1.237600000e+16 5.442972596e-01 5.201140000e+09 1.749030000e+05 2.610100000e+04 6.700980000e+00 1.000150000e+00 9.983160000e-01 3.973850000e-01 1.977700000e-01 2.072530000e-06 6.701300000e-06 6.970490000e-11 6.701370000e-06 2.588700000e-03 4.269400000e+05 3.394900000e+08 1.666700000e+00 3.411900000e+00 1.366700000e+15
2.931878270e-01 6.700000000e+06 1.345400000e+01 1.218100000e+16 5.472324090e-01 5.198670000e+09 1.744320000e+05 2.610100000e+04 6.682940000e+00 1.000140000e+00 9.984670000e-01 3.973880000e-01 1.975480000e-01 2.010780000e-06 6.694980000e-06 6.747710000e-11 6.695050000e-06 2.587480000e-03 4.321300000e+05 3.395200000e+08 1.666700000e+00 3.424800000e+00 1.362400000e+15
2.943745580e-01 6.679000000e+06 1.328400000e+01 1.198900000e+16 5.501675584e-01 5.196300000e+09 1.739560000e+05 2.610100000e+04 6.664720000e+00 1.000120000e+00 9.986180000e-01 3.973910000e-01 1.973270000e-01 1.950240000e-06 6.688250000e-06 6.529590000e-11 6.688320000e-06 2.586180000e-03 4.374100000e+05 3.395600000e+08 1.666700000e+00 3.437800000e+00 1.358200000e+15
2.955668320e-01 6.657900000e+06 1.311500000e+01 1.179800000e+16 5.531027077e-01 5.194050000e+09 1.734760000e+05 2.610100000e+04 6.646330000e+00 1.000100000e+00 9.987680000e-01 3.973930000e-01 1.971070000e-01 1.891190000e-06 6.681110000e-06 6.317040000e-11 6.681170000e-06 2.584800000e-03 4.427900000e+05 3.395900000e+08 1.666700000e+00 3.451000000e+00 1.353900000e+15
2.967647520e-01 6.636900000e+06 1.294700000e+01 1.161000000e+16 5.560378571e-01 5.191910000e+09 1.729920000e+05 2.610100000e+04 6.627770000e+00 1.000090000e+00 9.989180000e-01 3.973960000e-01 1.968890000e-01 1.833620000e-06 6.673550000e-06 6.110040000e-11 6.673610000e-06 2.583330000e-03 4.482700000e+05 3.396200000e+08 1.666700000e+00 3.464300000e+00 1.349600000e+15
2.979684210e-01 6.615800000e+06 1.278100000e+01 1.142400000e+16 5.589730065e-01 5.189870000e+09 1.725030000e+05 2.610100000e+04 6.609030000e+00 1.000070000e+00 9.990670000e-01 3.973990000e-01 1.966720000e-01 1.777500000e-06 6.665590000e-06 5.908530000e-11 6.665650000e-06 2.581790000e-03 4.538600000e+05 3.396600000e+08 1.666700000e+00 3.477800000e+00 1.345300000e+15
2.991779470e-01 6.594700000e+06 1.261500000e+01 1.123900000e+16 5.619081558e-01 5.187950000e+09 1.720090000e+05 2.610100000e+04 6.590130000e+00 1.000050000e+00 9.992170000e-01 3.974020000e-01 1.964560000e-01 1.722830000e-06 6.657210000e-06 5.712430000e-11 6.657270000e-06 2.580170000e-03 4.595400000e+05 3.396900000e+08 1.666700000e+00 3.491400000e+00 1.341000000e+15
3.003934380e-01 6.573500000e+06 1.245100000e+01 1.105700000e+16 5.648433052e-01 5.186140000e+09 1.715110000e+05 2.610100000e+04 6.571050000e+00 1.000040000e+00 9.993650000e-01 3.974050000e-01 1.962420000e-01 1.669580000e-06 6.648430000e-06 5.521680000e-11 6.648490000e-06 2.578470000e-03 4.653400000e+05 3.397200000e+08 1.666700000e+00 3.505200000e+00 1.336700000e+15
3.016150030e-01 6.552400000e+06 1.228800000e+01 1.087700000e+16 5.677784546e-01 5.184450000e+09 1.710090000e+05 2.610100000e+04 6.551800000e+00 1.000020000e+00 9.995140000e-01 3.974070000e-01 1.960290000e-01 1.617730000e-06 6.639240000e-06 5.336190000e-11 6.639300000e-06 2.576680000e-03 4.712500000e+05 3.397500000e+08 1.666700000e+00 3.519100000e+00 1.332400000e+15
3.028427560e-01 6.531200000e+06 1.212600000e+01 1.069800000e+16 5.707136039e-01 5.182860000e+09 1.705020000e+05 2.610100000e+04 6.532380000e+00 1.000000000e+00 9.996620000e-01 3.974100000e-01 1.958160000e-01 1.567260000e-06 6.629650000e-06 5.155870000e-11 6.629700000e-06 2.574820000e-03 4.772700000e+05 3.397900000e+08 1.666700000e+00 3.533200000e+00 1.328100000e+15
3.040768090e-01 6.510000000e+06 1.196600000e+01 1.052200000e+16 5.736487533e-01 5.181380000e+09 1.699900000e+05 2.610100000e+04 6.512790000e+00 9.999850000e-01 9.998090000e-01 3.974130000e-01 1.956050000e-01 1.518160000e-06 6.619650000e-06 4.980690000e-11 6.619700000e-06 2.572880000e-03 4.834000000e+05 3.398200000e+08 1.666600000e+00 3.547500000e+00 1.323800000e+15
3.053172790e-01 6.488800000e+06 1.180700000e+01 1.034800000e+16 5.765839027e-01 5.180020000e+09 1.694750000e+05 2.610100000e+04 6.493030000e+00 9.999680000e-01 9.999570000e-01 3.974160000e-01 1.953950000e-01 1.470450000e-06 6.609260000e-06 4.810710000e-11 6.609300000e-06 2.570860000e-03 4.896600000e+05 3.398500000e+08 1.666600000e+00 3.561900000e+00 1.319500000e+15
3.065642840e-01 6.467500000e+06 1.164900000e+01 1.017500000e+16 5.795190520e-01 5.178760000e+09 1.689540000e+05 2.610100000e+04 6.473100000e+00 9.999510000e-01 1.000100000e+00 3.974190000e-01 1.951850000e-01 1.423980000e-06 6.598460000e-06 4.645450000e-11 6.598510000e-06 2.568760000e-03 4.960400000e+05 3.398800000e+08 1.666600000e+00 3.576500000e+00 1.315200000e+15
3.078179450e-01 6.450200000e+06 1.152100000e+01 1.003600000e+16 5.824542014e-01 5.177620000e+09 1.684300000e+05 2.610100000e+04 6.453000000e+00 9.999370000e-01 1.000220000e+00 3.974220000e-01 1.949810000e-01 1.381850000e-06 6.586950000e-06 4.494940000e-11 6.587000000e-06 2.566510000e-03 5.013100000e+05 3.399100000e+08 1.666600000e+00 3.588500000e+00 1.311700000e+15
3.086135400e-01 6.436700000e+06 1.142200000e+01 9.929200000e+15 5.843087511e-01 5.176960000e+09 1.680960000e+05 2.610100000e+04 6.440210000e+00 9.999270000e-01 1.000320000e+00 3.974240000e-01 1.948520000e-01 1.351720000e-06 6.579600000e-06 4.388730000e-11 6.579650000e-06 2.565080000e-03 5.054700000e+05 3.399300000e+08 1.666600000e+00 3.597900000e+00 1.308900000e+15
3.094118710e-01 6.423300000e+06 1.132400000e+01 9.823000000e+15 5.861633008e-01 5.176340000e+09 1.677610000e+05 2.610100000e+04 6.427350000e+00 9.999160000e-01 1.000410000e+00 3.974260000e-01 1.947210000e-01 1.323210000e-06 6.572170000e-06 4.288030000e-11 6.572210000e-06 2.563630000e-03 5.096800000e+05 3.399500000e+08 1.666600000e+00 3.607300000e+00 1.306200000e+15
3.102129720e-01 6.409800000e+06 1.122600000e+01 9.717500000e+15 5.880178506e-01 5.175760000e+09 1.674230000e+05 2.610100000e+04 6.414430000e+00 9.999050000e-01 1.000500000e+00 3.974280000e-01 1.945900000e-01 1.295750000e-06 6.564570000e-06 4.191030000e-11 6.564610000e-06 2.562150000e-03 5.139500000e+05 3.399700000e+08 1.666600000e+00 3.616900000e+00 1.303500000e+15
3.110168740e-01 6.396300000e+06 1.112900000e+01 9.612900000e+15 5.898724003e-01 5.175230000e+09 1.670840000e+05 2.610100000e+04 6.401440000e+00 9.998940000e-01 1.000590000e+00 3.974300000e-01 1.944600000e-01 1.269480000e-06 6.556820000e-06 4.098120000e-11 6.556860000e-06 2.560640000e-03 5.182700000e+05 3.399900000e+08 1.666600000e+00 3.626500000e+00 1.300700000e+15
3.118236100e-01 6.382800000e+06 1.103200000e+01 9.508900000e+15 5.917269500e-01 5.174750000e+09 1.667430000e+05 2.610100000e+04 6.388380000e+00 9.998830000e-01 1.000680000e+00 3.974320000e-01 1.943300000e-01 1.243910000e-06 6.548910000e-06 4.007720000e-11 6.548950000e-06 2.559090000e-03 5.226400000e+05 3.400100000e+08 1.666600000e+00 3.636100000e+00 1.298000000e+15
3.126332130e-01 6.369300000e+06 1.093600000e+01 9.405800000e+15 5.935814997e-01 5.174300000e+09 1.664010000e+05 2.610100000e+04 6.375260000e+00 9.998720000e-01 1.000770000e+00 3.974340000e-01 1.942010000e-01 1.218670000e-06 6.540850000e-06 3.918630000e-11 6.540880000e-06 2.557520000e-03 5.270700000e+05 3.400300000e+08 1.666600000e+00 3.645900000e+00 1.295200000e+15
3.134457160e-01 6.355800000e+06 1.084000000e+01 9.303300000e+15 5.954360494e-01 5.173910000e+09 1.660560000e+05 2.610100000e+04 6.362060000e+00 9.998610000e-01 1.000870000e+00 3.974360000e-01 1.940720000e-01 1.193780000e-06 6.532620000e-06 3.830900000e-11 6.532660000e-06 2.555910000e-03 5.315600000e+05 3.400500000e+08 1.666600000e+00 3.655700000e+00 1.292500000e+15
3.142611530e-01 6.343100000e+06 1.075100000e+01 9.207800000e+15 5.972905991e-01 5.173560000e+09 1.657100000e+05 2.610100000e+04 6.348800000e+00 9.998510000e-01 1.000950000e+00 3.974380000e-01 1.939430000e-01 1.169830000e-06 6.524190000e-06 3.746420000e-11 6.524230000e-06 2.554260000e-03 5.358200000e+05 3.400700000e+08 1.666600000e+00 3.665000000e+00 1.289900000e+15
