# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
1.461268180e-01 1.109800000e+07 5.818900000e+01 8.412600000e+16 1.789493955e-01 6.302880000e+09 2.296230000e+05 2.869470000e+04 8.002280000e+00 1.002660000e+00 9.786140000e-01 3.971500000e-01 3.012050000e-01 5.870780000e-02 3.420660000e-06 2.144500000e-06 5.565160000e-06 2.359060000e-03 2.144100000e+05 3.210000000e+08 1.666100000e+00 1.773800000e+00 2.168700000e+15 6.427710000e-01 3.647080000e-06
1.470635920e-01 1.106300000e+07 5.771500000e+01 8.325900000e+16 1.814444556e-01 6.282570000e+09 2.298680000e+05 2.869470000e+04 8.010820000e+00 1.002640000e+00 9.787250000e-01 3.971530000e-01 3.006330000e-01 5.766710000e-02 3.456350000e-06 2.115500000e-06 5.571850000e-06 2.360480000e-03 2.149800000e+05 3.213400000e+08 1.666100000e+00 1.779700000e+00 2.164000000e+15 6.421320000e-01 3.646910000e-06
1.479961380e-01 1.103800000e+07 5.736300000e+01 8.261700000e+16 1.839395157e-01 6.262580000e+09 2.301010000e+05 2.869470000e+04 8.018950000e+00 1.002620000e+00 9.788080000e-01 3.971550000e-01 3.000630000e-01 5.666280000e-02 3.491770000e-06 2.087370000e-06 5.579140000e-06 2.362020000e-03 2.154100000e+05 3.215800000e+08 1.666100000e+00 1.784100000e+00 2.160500000e+15 6.416630000e-01 3.646740000e-06
1.484608590e-01 1.101200000e+07 5.701300000e+01 8.197800000e+16 1.851870458e-01 6.252700000e+09 2.302140000e+05 2.869470000e+04 8.022880000e+00 1.002600000e+00 9.788920000e-01 3.971570000e-01 2.997770000e-01 5.601300000e-02 3.509690000e-06 2.067670000e-06 5.577350000e-06 2.361640000e-03 2.158500000e+05 3.218300000e+08 1.666100000e+00 1.788600000e+00 2.157000000e+15 6.411990000e-01 3.646660000e-06
1.493872950e-01 1.097600000e+07 5.652500000e+01 8.108900000e+16 1.876821059e-01 6.233190000e+09 2.304310000e+05 2.869470000e+04 8.030430000e+00 1.002580000e+00 9.790090000e-01 3.971590000e-01 2.992000000e-01 5.519840000e-02 3.545370000e-06 2.045850000e-06 5.591220000e-06 2.364580000e-03 2.164700000e+05 3.221700000e+08 1.666100000e+00 1.794800000e+00 2.152000000e+15 6.405560000e-01 3.646490000e-06
1.504132780e-01 1.093900000e+07 5.601700000e+01 8.016400000e+16 1.904576510e-01 6.211850000e+09 2.306590000e+05 2.869470000e+04 8.038400000e+00 1.002550000e+00 9.791320000e-01 3.971620000e-01 2.985620000e-01 5.415490000e-02 3.584850000e-06 2.016020000e-06 5.600860000e-06 2.366610000e-03 2.171200000e+05 3.225300000e+08 1.666100000e+00 1.801400000e+00 2.146800000e+15 6.398940000e-01 3.646300000e-06
1.514345670e-01 1.090100000e+07 5.551500000e+01 7.925100000e+16 1.932331960e-01 6.190880000e+09 2.308750000e+05 2.869470000e+04 8.045910000e+00 1.002520000e+00 9.792560000e-01 3.971650000e-01 2.979240000e-01 5.310990000e-02 3.624200000e-06 1.985620000e-06 5.609810000e-06 2.368500000e-03 2.177800000e+05 3.228800000e+08 1.666100000e+00 1.808000000e+00 2.141600000e+15 6.392460000e-01 3.646110000e-06
1.524513160e-01 1.087400000e+07 5.514300000e+01 7.857500000e+16 1.960087411e-01 6.170260000e+09 2.310780000e+05 2.869470000e+04 8.052980000e+00 1.002510000e+00 9.793480000e-01 3.971670000e-01 2.972900000e-01 5.211030000e-02 3.663190000e-06 1.956430000e-06 5.619620000e-06 2.370570000e-03 2.182800000e+05 3.231300000e+08 1.666100000e+00 1.812900000e+00 2.137600000e+15 6.387710000e-01 3.645920000e-06
1.529580280e-01 1.084600000e+07 5.477300000e+01 7.790300000e+16 1.973965136e-01 6.160070000e+09 2.311750000e+05 2.869470000e+04 8.056350000e+00 1.002490000e+00 9.794410000e-01 3.971690000e-01 2.969710000e-01 5.145430000e-02 3.682910000e-06 1.935780000e-06 5.618690000e-06 2.370380000e-03 2.187800000e+05 3.233900000e+08 1.666100000e+00 1.817900000e+00 2.133700000e+15 6.383010000e-01 3.645830000e-06
1.539682410e-01 1.080900000e+07 5.428400000e+01 7.701800000e+16 2.001720587e-01 6.139970000e+09 2.313590000e+05 2.869470000e+04 8.062780000e+00 1.002460000e+00 9.795640000e-01 3.971720000e-01 2.963310000e-01 5.062790000e-02 3.722120000e-06 1.912400000e-06 5.634520000e-06 2.373710000e-03 2.194600000e+05 3.237200000e+08 1.666200000e+00 1.824500000e+00 2.128400000e+15 6.376870000e-01 3.645640000e-06
1.549742770e-01 1.077300000e+07 5.380200000e+01 7.614300000e+16 2.029476037e-01 6.120190000e+09 2.315310000e+05 2.869470000e+04 8.068780000e+00 1.002440000e+00 9.796870000e-01 3.971740000e-01 2.956950000e-01 4.965160000e-02 3.761080000e-06 1.882940000e-06 5.644010000e-06 2.375710000e-03 2.201400000e+05 3.240500000e+08 1.666200000e+00 1.831100000e+00 2.123200000e+15 6.370850000e-01 3.645450000e-06
1.559762710e-01 1.073700000e+07 5.332400000e+01 7.528000000e+16 2.057231488e-01 6.100740000e+09 2.316920000e+05 2.869470000e+04 8.074390000e+00 1.002420000e+00 9.798100000e-01 3.971770000e-01 2.950590000e-01 4.870750000e-02 3.799910000e-06 1.854270000e-06 5.654180000e-06 2.377850000e-03 2.208300000e+05 3.243700000e+08 1.666200000e+00 1.837700000e+00 2.117900000e+15 6.364960000e-01 3.645260000e-06
1.569743560e-01 1.070000000e+07 5.283800000e+01 7.440100000e+16 2.084986939e-01 6.081600000e+09 2.318410000e+05 2.869470000e+04 8.079590000e+00 1.002390000e+00 9.799370000e-01 3.971800000e-01 2.944240000e-01 4.777890000e-02 3.838640000e-06 1.825780000e-06 5.664420000e-06 2.380000000e-03 2.215500000e+05 3.246900000e+08 1.666200000e+00 1.844600000e+00 2.112500000e+15 6.359020000e-01 3.645060000e-06
1.580285330e-01 1.067100000e+07 5.245900000e+01 7.371800000e+16 2.114416926e-01 6.061630000e+09 2.319880000e+05 2.869470000e+04 8.084680000e+00 1.002370000e+00 9.800370000e-01 3.971820000e-01 2.937550000e-01 4.684850000e-02 3.879270000e-06 1.797220000e-06 5.676490000e-06 2.382540000e-03 2.221100000e+05 3.249500000e+08 1.666200000e+00 1.850000000e+00 2.108200000e+15 6.354450000e-01 3.644860000e-06
1.585839400e-01 1.065100000e+07 5.219900000e+01 7.324900000e+16 2.129969189e-01 6.051210000e+09 2.320600000e+05 2.869470000e+04 8.087200000e+00 1.002360000e+00 9.801060000e-01 3.971830000e-01 2.934030000e-01 4.625750000e-02 3.900740000e-06 1.778130000e-06 5.678870000e-06 2.383040000e-03 2.225000000e+05 3.251200000e+08 1.666200000e+00 1.853800000e+00 2.105200000e+15 6.351330000e-01 3.644750000e-06
1.591382210e-01 1.062600000e+07 5.187600000e+01 7.266700000e+16 2.145521451e-01 6.040870000e+09 2.321290000e+05 2.869470000e+04 8.089600000e+00 1.002340000e+00 9.801920000e-01 3.971850000e-01 2.930480000e-01 4.574990000e-02 3.922350000e-06 1.762120000e-06 5.684480000e-06 2.384210000e-03 2.230000000e+05 3.253300000e+08 1.666200000e+00 1.858400000e+00 2.101500000e+15 6.347470000e-01 3.644640000e-06
1.599675870e-01 1.060100000e+07 5.155600000e+01 7.209000000e+16 2.168849844e-01 6.025550000e+09 2.322260000e+05 2.869470000e+04 8.092990000e+00 1.002330000e+00 9.802780000e-01 3.971870000e-01 2.925170000e-01 4.508290000e-02 3.954420000e-06 1.741550000e-06 5.695970000e-06 2.386620000e-03 2.235000000e+05 3.255400000e+08 1.666200000e+00 1.863100000e+00 2.097800000e+15 6.343680000e-01 3.644480000e-06
1.605191490e-01 1.057600000e+07 5.123700000e+01 7.151700000e+16 2.184402107e-01 6.015440000e+09 2.322860000e+05 2.869470000e+04 8.095100000e+00 1.002310000e+00 9.803650000e-01 3.971880000e-01 2.921650000e-01 4.451650000e-02 3.975870000e-06 1.722980000e-06 5.698850000e-06 2.387230000e-03 2.240000000e+05 3.257500000e+08 1.666200000e+00 1.867800000e+00 2.094100000e+15 6.339940000e-01 3.644370000e-06
1.613445310e-01 1.055200000e+07 5.092100000e+01 7.095000000e+16 2.207730500e-01 6.000430000e+09 2.323710000e+05 2.869470000e+04 8.098060000e+00 1.002300000e+00 9.804510000e-01 3.971900000e-01 2.916360000e-01 4.387010000e-02 4.007750000e-06 1.702810000e-06 5.710560000e-06 2.389680000e-03 2.245000000e+05 3.259500000e+08 1.666200000e+00 1.872600000e+00 2.090400000e+15 6.336250000e-01 3.644200000e-06
1.618934990e-01 1.053200000e+07 5.067000000e+01 7.050000000e+16 2.223282762e-01 5.990530000e+09 2.324240000e+05 2.869470000e+04 8.099890000e+00 1.002280000e+00 9.805200000e-01 3.971910000e-01 2.912850000e-01 4.333380000e-02 4.028960000e-06 1.685130000e-06 5.714090000e-06 2.390420000e-03 2.249100000e+05 3.261100000e+08 1.666200000e+00 1.876300000e+00 2.087400000e+15 6.333340000e-01 3.644090000e-06
1.624414650e-01 1.051000000e+07 5.038900000e+01 6.999600000e+16 2.238835025e-01 5.980720000e+09 2.324730000e+05 2.869470000e+04 8.101620000e+00 1.002270000e+00 9.805980000e-01 3.971930000e-01 2.909340000e-01 4.284650000e-02 4.050220000e-06 1.669250000e-06 5.719470000e-06 2.391540000e-03 2.253700000e+05 3.262900000e+08 1.666200000e+00 1.880600000e+00 2.084100000e+15 6.330100000e-01 3.643980000e-06
1.631250410e-01 1.049100000e+07 5.014100000e+01 6.955200000e+16 2.258275352e-01 5.968560000e+09 2.325310000e+05 2.869470000e+04 8.103620000e+00 1.002260000e+00 9.806670000e-01 3.971940000e-01 2.904960000e-01 4.228950000e-02 4.076540000e-06 1.651290000e-06 5.727830000e-06 2.393290000e-03 2.257800000e+05 3.264500000e+08 1.666200000e+00 1.884400000e+00 2.081100000e+15 6.327270000e-01 3.643850000e-06
1.635344610e-01 1.046900000e+07 4.986300000e+01 6.905500000e+16 2.269939549e-01 5.961320000e+09 2.325630000e+05 2.869470000e+04 8.104740000e+00 1.002240000e+00 9.807450000e-01 3.971960000e-01 2.902320000e-01 4.184910000e-02 4.092500000e-06 1.636280000e-06 5.728790000e-06 2.393490000e-03 2.262500000e+05 3.266300000e+08 1.666200000e+00 1.888700000e+00 2.077800000e+15 6.324110000e-01 3.643760000e-06
1.643517180e-01 1.044500000e+07 4.955700000e+01 6.850800000e+16 2.293267943e-01 5.946980000e+09 2.326220000e+05 2.869470000e+04 8.106800000e+00 1.002230000e+00 9.808320000e-01 3.971970000e-01 2.897070000e-01 4.124430000e-02 4.124000000e-06 1.616910000e-06 5.740910000e-06 2.396020000e-03 2.267700000e+05 3.268200000e+08 1.666200000e+00 1.893400000e+00 2.074100000e+15 6.320660000e-01 3.643600000e-06
1.648953980e-01 1.042100000e+07 4.925200000e+01 6.796400000e+16 2.308820205e-01 5.937520000e+09 2.326580000e+05 2.869470000e+04 8.108050000e+00 1.002210000e+00 9.809190000e-01 3.971990000e-01 2.893580000e-01 4.070140000e-02 4.145050000e-06 1.598390000e-06 5.743440000e-06 2.396550000e-03 2.273000000e+05 3.270200000e+08 1.666200000e+00 1.898200000e+00 2.070400000e+15 6.317250000e-01 3.643490000e-06
1.657092370e-01 1.039700000e+07 4.895000000e+01 6.742600000e+16 2.332148598e-01 5.923470000e+09 2.327060000e+05 2.869470000e+04 8.109730000e+00 1.002200000e+00 9.810050000e-01 3.972010000e-01 2.888350000e-01 4.008580000e-02 4.176320000e-06 1.578250000e-06 5.754570000e-06 2.398870000e-03 2.278200000e+05 3.272100000e+08 1.666200000e+00 1.903000000e+00 2.066600000e+15 6.313900000e-01 3.643320000e-06
1.662506940e-01 1.037100000e+07 4.862800000e+01 6.685100000e+16 2.347700861e-01 5.914190000e+09 2.327350000e+05 2.869470000e+04 8.110720000e+00 1.002180000e+00 9.810980000e-01 3.972020000e-01 2.884870000e-01 3.955510000e-02 4.197280000e-06 1.559970000e-06 5.757250000e-06 2.399430000e-03 2.283900000e+05 3.274100000e+08 1.666200000e+00 1.908100000e+00 2.062600000e+15 6.310340000e-01 3.643210000e-06
1.671609720e-01 1.033900000e+07 4.822700000e+01 6.613800000e+16 2.373902132e-01 5.898720000e+09 2.327760000e+05 2.869470000e+04 8.112160000e+00 1.002160000e+00 9.812150000e-01 3.972040000e-01 2.879010000e-01 3.887000000e-02 4.232320000e-06 1.537210000e-06 5.769530000e-06 2.401990000e-03 2.291100000e+05 3.276500000e+08 1.666300000e+00 1.914600000e+00 2.057600000e+15 6.305960000e-01 3.643020000e-06
1.680688920e-01 1.030800000e+07 4.782900000e+01 6.543200000e+16 2.400103403e-01 5.883460000e+09 2.328090000e+05 2.869470000e+04 8.113320000e+00 1.002150000e+00 9.813320000e-01 3.972060000e-01 2.873180000e-01 3.811700000e-02 4.267110000e-06 1.511530000e-06 5.778640000e-06 2.403880000e-03 2.298400000e+05 3.279000000e+08 1.666300000e+00 1.921100000e+00 2.052600000e+15 6.301670000e-01 3.642830000e-06
1.689745320e-01 1.027600000e+07 4.743500000e+01 6.473400000e+16 2.426304674e-01 5.868400000e+09 2.328350000e+05 2.869470000e+04 8.114210000e+00 1.002130000e+00 9.814490000e-01 3.972080000e-01 2.867380000e-01 3.738660000e-02 4.301720000e-06 1.486510000e-06 5.788230000e-06 2.405870000e-03 2.305700000e+05 3.281400000e+08 1.666300000e+00 1.927700000e+00 2.047600000e+15 6.297470000e-01 3.642640000e-06
1.698779670e-01 1.024500000e+07 4.704500000e+01 6.404300000e+16 2.452505945e-01 5.853520000e+09 2.328530000e+05 2.869470000e+04 8.114830000e+00 1.002110000e+00 9.815670000e-01 3.972100000e-01 2.861600000e-01 3.666720000e-02 4.336150000e-06 1.461690000e-06 5.797840000e-06 2.407870000e-03 2.313100000e+05 3.283800000e+08 1.666300000e+00 1.934200000e+00 2.042600000e+15 6.293350000e-01 3.642450000e-06
1.707792740e-01 1.021800000e+07 4.672200000e+01 6.347400000e+16 2.478707216e-01 5.838840000e+09 2.328630000e+05 2.869470000e+04 8.115180000e+00 1.002090000e+00 9.816640000e-01 3.972120000e-01 2.855860000e-01 3.598250000e-02 4.370220000e-06 1.438040000e-06 5.808260000e-06 2.410030000e-03 2.319300000e+05 3.285700000e+08 1.666300000e+00 1.939700000e+00 2.038400000e+15 6.289980000e-01 3.642260000e-06
1.713789940e-01 1.019200000e+07 4.640200000e+01 6.290800000e+16 2.496174730e-01 5.829150000e+09 2.328650000e+05 2.869470000e+04 8.115270000e+00 1.002080000e+00 9.817620000e-01 3.972140000e-01 2.852030000e-01 3.545540000e-02 4.393030000e-06 1.419330000e-06 5.812360000e-06 2.410880000e-03 2.325600000e+05 3.287600000e+08 1.666300000e+00 1.945200000e+00 2.034200000e+15 6.286650000e-01 3.642130000e-06
1.722769130e-01 1.016600000e+07 4.608400000e+01 6.234800000e+16 2.522376001e-01 5.814770000e+09 2.328630000e+05 2.869470000e+04 8.115200000e+00 1.002060000e+00 9.818600000e-01 3.972150000e-01 2.846310000e-01 3.483460000e-02 4.426840000e-06 1.397890000e-06 5.824730000e-06 2.413450000e-03 2.331800000e+05 3.289500000e+08 1.666300000e+00 1.950700000e+00 2.030000000e+15 6.283400000e-01 3.641930000e-06
1.728744410e-01 1.014100000e+07 4.576800000e+01 6.179200000e+16 2.539843515e-01 5.805280000e+09 2.328580000e+05 2.869470000e+04 8.115000000e+00 1.002040000e+00 9.819580000e-01 3.972170000e-01 2.842520000e-01 3.431800000e-02 4.449430000e-06 1.379360000e-06 5.828790000e-06 2.414290000e-03 2.338200000e+05 3.291400000e+08 1.666300000e+00 1.956300000e+00 2.025800000e+15 6.280180000e-01 3.641810000e-06
1.737691690e-01 1.011000000e+07 4.539200000e+01 6.113200000e+16 2.566044785e-01 5.791190000e+09 2.328430000e+05 2.869470000e+04 8.114510000e+00 1.002030000e+00 9.820760000e-01 3.972190000e-01 2.836830000e-01 3.370010000e-02 4.483060000e-06 1.357710000e-06 5.840770000e-06 2.416770000e-03 2.345900000e+05 3.293600000e+08 1.666300000e+00 1.963000000e+00 2.020800000e+15 6.276390000e-01 3.641610000e-06
1.746620750e-01 1.008400000e+07 4.508200000e+01 6.058800000e+16 2.592246056e-01 5.777280000e+09 2.328220000e+05 2.869470000e+04 8.113760000e+00 1.002010000e+00 9.821740000e-01 3.972200000e-01 2.831200000e-01 3.306070000e-02 4.516230000e-06 1.335010000e-06 5.851240000e-06 2.418930000e-03 2.352300000e+05 3.295400000e+08 1.666300000e+00 1.968600000e+00 2.016600000e+15 6.273300000e-01 3.641420000e-06
1.752563610e-01 1.005800000e+07 4.476400000e+01 6.003200000e+16 2.609713570e-01 5.768090000e+09 2.328040000e+05 2.869470000e+04 8.113130000e+00 1.002000000e+00 9.822750000e-01 3.972220000e-01 2.827450000e-01 3.257250000e-02 4.538450000e-06 1.317270000e-06 5.855730000e-06 2.419860000e-03 2.359000000e+05 3.297200000e+08 1.666300000e+00 1.974300000e+00 2.012300000e+15 6.270170000e-01 3.641290000e-06
1.761866880e-01 1.002500000e+07 4.436300000e+01 5.933200000e+16 2.637102716e-01 5.753840000e+09 2.327690000e+05 2.869470000e+04 8.111930000e+00 1.001980000e+00 9.824040000e-01 3.972240000e-01 2.821580000e-01 3.194610000e-02 4.573030000e-06 1.294920000e-06 5.867960000e-06 2.422390000e-03 2.367600000e+05 3.299500000e+08 1.666300000e+00 1.981700000e+00 2.006900000e+15 6.266250000e-01 3.641080000e-06
1.771956780e-01 9.996000000e+06 4.401900000e+01 5.873100000e+16 2.666867611e-01 5.738560000e+09 2.327240000e+05 2.869470000e+04 8.110330000e+00 1.001960000e+00 9.825150000e-01 3.972260000e-01 2.815280000e-01 3.126340000e-02 4.609990000e-06 1.270350000e-06 5.880340000e-06 2.424940000e-03 2.375000000e+05 3.301400000e+08 1.666300000e+00 1.988200000e+00 2.002100000e+15 6.262930000e-01 3.640860000e-06
1.778671990e-01 9.967400000e+06 4.367600000e+01 5.813500000e+16 2.686710874e-01 5.728480000e+09 2.326880000e+05 2.869470000e+04 8.109100000e+00 1.001940000e+00 9.826280000e-01 3.972270000e-01 2.811090000e-01 3.073900000e-02 4.634740000e-06 1.251030000e-06 5.885770000e-06 2.426060000e-03 2.382600000e+05 3.303400000e+08 1.666300000e+00 1.994600000e+00 1.997300000e+15 6.259660000e-01 3.640710000e-06
1.788728570e-01 9.933300000e+06 4.326900000e+01 5.742800000e+16 2.716475769e-01 5.713530000e+09 2.326280000e+05 2.869470000e+04 8.107000000e+00 1.001920000e+00 9.827620000e-01 3.972290000e-01 2.804760000e-01 3.006370000e-02 4.671700000e-06 1.226400000e-06 5.898110000e-06 2.428600000e-03 2.391800000e+05 3.305700000e+08 1.666300000e+00 2.002400000e+00 1.991600000e+15 6.255820000e-01 3.640480000e-06
1.798766340e-01 9.899300000e+06 4.286600000e+01 5.672900000e+16 2.746240664e-01 5.698770000e+09 2.325600000e+05 2.869470000e+04 8.104620000e+00 1.001900000e+00 9.828970000e-01 3.972310000e-01 2.798430000e-01 2.933800000e-02 4.708510000e-06 1.199520000e-06 5.908030000e-06 2.430640000e-03 2.401200000e+05 3.307900000e+08 1.666300000e+00 2.010100000e+00 1.985900000e+15 6.252080000e-01 3.640250000e-06
1.808786190e-01 9.865400000e+06 4.246700000e+01 5.603800000e+16 2.776005559e-01 5.684210000e+09 2.324830000e+05 2.869470000e+04 8.101940000e+00 1.001880000e+00 9.830320000e-01 3.972330000e-01 2.792090000e-01 2.864530000e-02 4.745250000e-06 1.173800000e-06 5.919040000e-06 2.432910000e-03 2.410700000e+05 3.310100000e+08 1.666300000e+00 2.017900000e+00 1.980200000e+15 6.248420000e-01 3.640030000e-06
1.818788970e-01 9.837400000e+06 4.213700000e+01 5.546800000e+16 2.805770454e-01 5.669830000e+09 2.323980000e+05 2.869470000e+04 8.098990000e+00 1.001870000e+00 9.831440000e-01 3.972350000e-01 2.785750000e-01 2.799410000e-02 4.781700000e-06 1.149580000e-06 5.931280000e-06 2.435420000e-03 2.418600000e+05 3.311900000e+08 1.666400000e+00 2.024400000e+00 1.975500000e+15 6.245440000e-01 3.639800000e-06
1.825448370e-01 9.809400000e+06 4.180900000e+01 5.490300000e+16 2.825613718e-01 5.660340000e+09 2.323370000e+05 2.869470000e+04 8.096870000e+00 1.001850000e+00 9.832570000e-01 3.972360000e-01 2.781500000e-01 2.749590000e-02 4.806230000e-06 1.130700000e-06 5.936930000e-06 2.436580000e-03 2.426800000e+05 3.313600000e+08 1.666400000e+00 2.030800000e+00 1.970700000e+15 6.242510000e-01 3.639640000e-06
1.835424560e-01 9.776000000e+06 4.141900000e+01 5.423300000e+16 2.855378613e-01 5.646260000e+09 2.322390000e+05 2.869470000e+04 8.093460000e+00 1.001830000e+00 9.833920000e-01 3.972380000e-01 2.775090000e-01 2.687690000e-02 4.842870000e-06 1.107510000e-06 5.950390000e-06 2.439340000e-03 2.436700000e+05 3.315700000e+08 1.666400000e+00 2.038600000e+00 1.965000000e+15 6.239070000e-01 3.639410000e-06
1.845385890e-01 9.742800000e+06 4.103200000e+01 5.357000000e+16 2.885143508e-01 5.632370000e+09 2.321340000e+05 2.869470000e+04 8.089770000e+00 1.001810000e+00 9.835280000e-01 3.972400000e-01 2.768680000e-01 2.622970000e-02 4.879330000e-06 1.083000000e-06 5.962320000e-06 2.441790000e-03 2.446700000e+05 3.317700000e+08 1.666400000e+00 2.046400000e+00 1.959300000e+15 6.235720000e-01 3.639180000e-06
1.855333170e-01 9.709700000e+06 4.064900000e+01 5.291400000e+16 2.914908403e-01 5.618640000e+09 2.320200000e+05 2.869470000e+04 8.085830000e+00 1.001790000e+00 9.836640000e-01 3.972420000e-01 2.762260000e-01 2.561030000e-02 4.915700000e-06 1.059470000e-06 5.975170000e-06 2.444420000e-03 2.456900000e+05 3.319800000e+08 1.666400000e+00 2.054200000e+00 1.953600000e+15 6.232440000e-01 3.638940000e-06
1.865267180e-01 9.680700000e+06 4.031400000e+01 5.234200000e+16 2.944673298e-01 5.605090000e+09 2.319000000e+05 2.869470000e+04 8.081620000e+00 1.001780000e+00 9.837830000e-01 3.972430000e-01 2.755840000e-01 2.501850000e-02 4.951800000e-06 1.036930000e-06 5.988740000e-06 2.447190000e-03 2.466000000e+05 3.321500000e+08 1.666400000e+00 2.061100000e+00 1.948500000e+15 6.229610000e-01 3.638710000e-06
1.872859380e-01 9.655500000e+06 4.002500000e+01 5.185000000e+16 2.967447001e-01 5.594830000e+09 2.318020000e+05 2.869470000e+04 8.078230000e+00 1.001760000e+00 9.838870000e-01 3.972450000e-01 2.750920000e-01 2.454530000e-02 4.979430000e-06 1.018740000e-06 5.998170000e-06 2.449120000e-03 2.474000000e+05 3.323000000e+08 1.666400000e+00 2.067100000e+00 1.944200000e+15 6.227200000e-01 3.638530000e-06
1.880444620e-01 9.630500000e+06 3.973800000e+01 5.136200000e+16 2.990220704e-01 5.584680000e+09 2.317010000e+05 2.869470000e+04 8.074680000e+00 1.001750000e+00 9.839920000e-01 3.972460000e-01 2.745980000e-01 2.410140000e-02 5.007040000e-06 1.001680000e-06 6.008730000e-06 2.451270000e-03 2.482100000e+05 3.324400000e+08 1.666400000e+00 2.073100000e+00 1.939800000e+15 6.224840000e-01 3.638350000e-06
1.888023240e-01 9.605600000e+06 3.945400000e+01 5.087900000e+16 3.012994407e-01 5.574620000e+09 2.315950000e+05 2.869470000e+04 8.070990000e+00 1.001740000e+00 9.840960000e-01 3.972470000e-01 2.741040000e-01 2.365950000e-02 5.034590000e-06 9.846280000e-07 6.019220000e-06 2.453410000e-03 2.490300000e+05 3.325900000e+08 1.666400000e+00 2.079000000e+00 1.935500000e+15 6.222510000e-01 3.638170000e-06
1.895595580e-01 9.580700000e+06 3.917000000e+01 5.040000000e+16 3.035768110e-01 5.564650000e+09 2.314850000e+05 2.869470000e+04 8.067160000e+00 1.001720000e+00 9.842010000e-01 3.972490000e-01 2.736080000e-01 2.323020000e-02 5.062070000e-06 9.680200000e-07 6.030090000e-06 2.455620000e-03 2.498600000e+05 3.327300000e+08 1.666400000e+00 2.085000000e+00 1.931100000e+15 6.220230000e-01 3.637980000e-06
1.903161970e-01 9.556000000e+06 3.888900000e+01 4.992400000e+16 3.058541813e-01 5.554780000e+09 2.313700000e+05 2.869470000e+04 8.063180000e+00 1.001710000e+00 9.843050000e-01 3.972500000e-01 2.731130000e-01 2.280960000e-02 5.089480000e-06 9.517010000e-07 6.041180000e-06 2.457880000e-03 2.507000000e+05 3.328700000e+08 1.666400000e+00 2.091000000e+00 1.926700000e+15 6.217980000e-01 3.637800000e-06
1.910722750e-01 9.531300000e+06 3.861000000e+01 4.945300000e+16 3.081315516e-01 5.545010000e+09 2.312520000e+05 2.869470000e+04 8.059060000e+00 1.001690000e+00 9.844100000e-01 3.972510000e-01 2.726170000e-01 2.239510000e-02 5.116810000e-06 9.355610000e-07 6.052370000e-06 2.460160000e-03 2.515500000e+05 3.330100000e+08 1.666400000e+00 2.097000000e+00 1.922400000e+15 6.215780000e-01 3.637610000e-06
1.918278240e-01 9.506700000e+06 3.833200000e+01 4.898500000e+16 3.104089219e-01 5.535330000e+09 2.311300000e+05 2.869470000e+04 8.054790000e+00 1.001680000e+00 9.845150000e-01 3.972530000e-01 2.721200000e-01 2.198870000e-02 5.144060000e-06 9.196890000e-07 6.063750000e-06 2.462470000e-03 2.524100000e+05 3.331400000e+08 1.666400000e+00 2.103100000e+00 1.918000000e+15 6.213610000e-01 3.637430000e-06
1.925828770e-01 9.482200000e+06 3.805600000e+01 4.852200000e+16 3.126862922e-01 5.525730000e+09 2.310040000e+05 2.869470000e+04 8.050390000e+00 1.001670000e+00 9.846200000e-01 3.972540000e-01 2.716230000e-01 2.159210000e-02 5.171240000e-06 9.041620000e-07 6.075400000e-06 2.464830000e-03 2.532800000e+05 3.332800000e+08 1.666400000e+00 2.109100000e+00 1.913700000e+15 6.211480000e-01 3.637240000e-06
1.933374660e-01 9.454700000e+06 3.774800000e+01 4.800500000e+16 3.149636625e-01 5.516240000e+09 2.308730000e+05 2.869470000e+04 8.045850000e+00 1.001650000e+00 9.847380000e-01 3.972550000e-01 2.711240000e-01 2.119060000e-02 5.198450000e-06 8.883620000e-07 6.086810000e-06 2.467150000e-03 2.542700000e+05 3.334300000e+08 1.666400000e+00 2.115900000e+00 1.908800000e+15 6.209130000e-01 3.637060000e-06
1.942801030e-01 9.424300000e+06 3.740800000e+01 4.743600000e+16 3.178103754e-01 5.504490000e+09 2.307050000e+05 2.869470000e+04 8.039980000e+00 1.001630000e+00 9.848700000e-01 3.972570000e-01 2.705010000e-01 2.072230000e-02 5.232240000e-06 8.699340000e-07 6.102180000e-06 2.470260000e-03 2.553900000e+05 3.335900000e+08 1.666400000e+00 2.123400000e+00 1.903400000e+15 6.206570000e-01 3.636820000e-06
1.952221260e-01 9.394000000e+06 3.707000000e+01 4.687400000e+16 3.206570883e-01 5.492880000e+09 2.305300000e+05 2.869470000e+04 8.033900000e+00 1.001620000e+00 9.850020000e-01 3.972590000e-01 2.698780000e-01 2.025170000e-02 5.265850000e-06 8.513170000e-07 6.117160000e-06 2.473290000e-03 2.565200000e+05 3.337500000e+08 1.666400000e+00 2.131000000e+00 1.898000000e+15 6.204070000e-01 3.636590000e-06
