# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
1.288796900e-01 9.340100000e+06 5.514400000e+01 6.967400000e+16 1.243923524e-01 7.704730000e+09 1.641570000e+05 4.170650000e+04 3.936010000e+00 1.002900000e+00 9.710520000e-01 3.971760000e-01 3.191230000e-01 1.141480000e-02 1.614850000e-06 2.439100000e-07 1.858760000e-06 1.363360000e-03 9.182400000e+04 3.307300000e+08 1.667100000e+00 2.668300000e+00 1.892500000e+15 6.201490000e-01 6.458070000e-06
1.296271740e-01 9.317500000e+06 5.485300000e+01 6.914500000e+16 1.262257611e-01 7.665300000e+09 1.646610000e+05 4.170650000e+04 3.948090000e+00 1.002890000e+00 9.711370000e-01 3.971760000e-01 3.185350000e-01 1.119020000e-02 1.640560000e-06 2.410750000e-07 1.881640000e-06 1.371730000e-03 9.180700000e+04 3.308000000e+08 1.667100000e+00 2.677200000e+00 1.888100000e+15 6.200600000e-01 6.457190000e-06
1.305544310e-01 9.292500000e+06 5.453200000e+01 6.856400000e+16 1.285175219e-01 7.617060000e+09 1.652780000e+05 4.170650000e+04 3.962880000e+00 1.002880000e+00 9.712320000e-01 3.971760000e-01 3.177980000e-01 1.095380000e-02 1.672810000e-06 2.383650000e-07 1.911170000e-06 1.382450000e-03 9.179200000e+04 3.308600000e+08 1.667100000e+00 2.687000000e+00 1.883300000e+15 6.199640000e-01 6.456100000e-06
1.314740420e-01 9.265300000e+06 5.418200000e+01 6.793200000e+16 1.308092828e-01 7.569950000e+09 1.658800000e+05 4.170650000e+04 3.977320000e+00 1.002870000e+00 9.713370000e-01 3.971760000e-01 3.170640000e-01 1.070900000e-02 1.705170000e-06 2.353390000e-07 1.940510000e-06 1.393020000e-03 9.178000000e+04 3.309400000e+08 1.667100000e+00 2.697700000e+00 1.878000000e+15 6.198610000e-01 6.455010000e-06
1.325678370e-01 9.238300000e+06 5.383600000e+01 6.730900000e+16 1.335593958e-01 7.514840000e+09 1.665840000e+05 4.170650000e+04 3.994200000e+00 1.002850000e+00 9.714420000e-01 3.971760000e-01 3.161860000e-01 1.044270000e-02 1.744070000e-06 2.321470000e-07 1.976210000e-06 1.405780000e-03 9.177200000e+04 3.310100000e+08 1.667100000e+00 2.708400000e+00 1.872800000e+15 6.197610000e-01 6.453700000e-06
1.334661950e-01 9.214000000e+06 5.352400000e+01 6.675000000e+16 1.358376819e-01 7.470320000e+09 1.671520000e+05 4.170650000e+04 4.007830000e+00 1.002840000e+00 9.715370000e-01 3.971760000e-01 3.154610000e-01 1.021700000e-02 1.776380000e-06 2.292610000e-07 2.005640000e-06 1.416210000e-03 9.176900000e+04 3.310800000e+08 1.667200000e+00 2.718000000e+00 1.868100000e+15 6.196730000e-01 6.452610000e-06
1.343577480e-01 9.191300000e+06 5.323200000e+01 6.622700000e+16 1.381159680e-01 7.426780000e+09 1.677080000e+05 4.170650000e+04 4.021150000e+00 1.002830000e+00 9.716270000e-01 3.971760000e-01 3.147380000e-01 1.000880000e-02 1.808770000e-06 2.266540000e-07 2.035420000e-06 1.426680000e-03 9.177000000e+04 3.311400000e+08 1.667200000e+00 2.727100000e+00 1.863600000e+15 6.195910000e-01 6.451520000e-06
1.351446950e-01 9.168600000e+06 5.294100000e+01 6.570900000e+16 1.401411111e-01 7.388870000e+09 1.681910000e+05 4.170650000e+04 4.032730000e+00 1.002820000e+00 9.717180000e-01 3.971760000e-01 3.140960000e-01 9.823180000e-03 1.837650000e-06 2.242330000e-07 2.061890000e-06 1.435930000e-03 9.177400000e+04 3.312000000e+08 1.667200000e+00 2.736200000e+00 1.859200000e+15 6.195110000e-01 6.450550000e-06
1.360239640e-01 9.144800000e+06 5.263600000e+01 6.516600000e+16 1.424193972e-01 7.347080000e+09 1.687230000e+05 4.170650000e+04 4.045480000e+00 1.002810000e+00 9.718140000e-01 3.971760000e-01 3.133750000e-01 9.630970000e-03 1.870220000e-06 2.217920000e-07 2.092010000e-06 1.446380000e-03 9.178200000e+04 3.312600000e+08 1.667200000e+00 2.745700000e+00 1.854600000e+15 6.194280000e-01 6.449460000e-06
1.368970170e-01 9.121200000e+06 5.233200000e+01 6.462800000e+16 1.446976833e-01 7.306180000e+09 1.692420000e+05 4.170650000e+04 4.057940000e+00 1.002800000e+00 9.719110000e-01 3.971760000e-01 3.126570000e-01 9.440280000e-03 1.902830000e-06 2.192890000e-07 2.122120000e-06 1.456750000e-03 9.179400000e+04 3.313200000e+08 1.667200000e+00 2.755300000e+00 1.849900000e+15 6.193460000e-01 6.448370000e-06
1.377640420e-01 9.097600000e+06 5.203100000e+01 6.409600000e+16 1.469759693e-01 7.266130000e+09 1.697500000e+05 4.170650000e+04 4.070110000e+00 1.002780000e+00 9.720080000e-01 3.971760000e-01 3.119410000e-01 9.256670000e-03 1.935520000e-06 2.168550000e-07 2.152370000e-06 1.467100000e-03 9.181000000e+04 3.313800000e+08 1.667200000e+00 2.764900000e+00 1.845300000e+15 6.192670000e-01 6.447280000e-06
1.386252210e-01 9.079000000e+06 5.179200000e+01 6.367600000e+16 1.492542554e-01 7.226890000e+09 1.702460000e+05 4.170650000e+04 4.082010000e+00 1.002780000e+00 9.720850000e-01 3.971760000e-01 3.112280000e-01 9.078490000e-03 1.968180000e-06 2.144580000e-07 2.182640000e-06 1.477380000e-03 9.182400000e+04 3.314300000e+08 1.667200000e+00 2.772400000e+00 1.841700000e+15 6.192050000e-01 6.446190000e-06
1.391321520e-01 9.059200000e+06 5.153800000e+01 6.323000000e+16 1.506024670e-01 7.204050000e+09 1.705340000e+05 4.170650000e+04 4.088920000e+00 1.002770000e+00 9.721680000e-01 3.971760000e-01 3.108070000e-01 8.962060000e-03 1.987640000e-06 2.127370000e-07 2.200380000e-06 1.483370000e-03 9.184400000e+04 3.314800000e+08 1.667200000e+00 2.780500000e+00 1.837800000e+15 6.191390000e-01 6.445540000e-06
1.400766300e-01 9.042100000e+06 5.132000000e+01 6.284600000e+16 1.531282444e-01 7.161990000e+09 1.710640000e+05 4.170650000e+04 4.101620000e+00 1.002760000e+00 9.722400000e-01 3.971760000e-01 3.100200000e-01 8.783080000e-03 2.023940000e-06 2.103620000e-07 2.234300000e-06 1.494760000e-03 9.186100000e+04 3.315200000e+08 1.667200000e+00 2.787600000e+00 1.834400000e+15 6.190840000e-01 6.444330000e-06
1.403899700e-01 9.025100000e+06 5.110100000e+01 6.246400000e+16 1.539701702e-01 7.148180000e+09 1.712380000e+05 4.170650000e+04 4.105780000e+00 1.002750000e+00 9.723130000e-01 3.971760000e-01 3.097580000e-01 8.694330000e-03 2.036150000e-06 2.088490000e-07 2.245000000e-06 1.498330000e-03 9.188200000e+04 3.315700000e+08 1.667200000e+00 2.794600000e+00 1.831100000e+15 6.190290000e-01 6.443930000e-06
1.413256580e-01 9.006700000e+06 5.086600000e+01 6.205300000e+16 1.564959476e-01 7.107340000e+09 1.717500000e+05 4.170650000e+04 4.118060000e+00 1.002740000e+00 9.723910000e-01 3.971760000e-01 3.089740000e-01 8.541690000e-03 2.072570000e-06 2.069760000e-07 2.279550000e-06 1.509820000e-03 9.190500000e+04 3.316100000e+08 1.667200000e+00 2.802200000e+00 1.827500000e+15 6.189700000e-01 6.442710000e-06
1.417394670e-01 8.987000000e+06 5.061300000e+01 6.161400000e+16 1.576185154e-01 7.089470000e+09 1.719730000e+05 4.170650000e+04 4.123420000e+00 1.002730000e+00 9.724760000e-01 3.971760000e-01 3.086270000e-01 8.436660000e-03 2.088880000e-06 2.052110000e-07 2.294090000e-06 1.514630000e-03 9.193500000e+04 3.316600000e+08 1.667200000e+00 2.810300000e+00 1.823600000e+15 6.189080000e-01 6.442170000e-06
1.427686310e-01 8.964600000e+06 5.032700000e+01 6.111700000e+16 1.604249347e-01 7.045540000e+09 1.725210000e+05 4.170650000e+04 4.136550000e+00 1.002720000e+00 9.725730000e-01 3.971760000e-01 3.077600000e-01 8.280630000e-03 2.129450000e-06 2.033150000e-07 2.332770000e-06 1.527340000e-03 9.196900000e+04 3.317200000e+08 1.667200000e+00 2.819700000e+00 1.819200000e+15 6.188380000e-01 6.440820000e-06
1.433825310e-01 8.945800000e+06 5.008700000e+01 6.070100000e+16 1.621087863e-01 7.019670000e+09 1.728420000e+05 4.170650000e+04 4.144250000e+00 1.002710000e+00 9.726550000e-01 3.971760000e-01 3.072430000e-01 8.159390000e-03 2.153840000e-06 2.014490000e-07 2.355280000e-06 1.534690000e-03 9.200300000e+04 3.317600000e+08 1.667200000e+00 2.827500000e+00 1.815500000e+15 6.187800000e-01 6.440000000e-06
1.441462210e-01 8.923600000e+06 4.980300000e+01 6.021100000e+16 1.642136008e-01 6.987850000e+09 1.732360000e+05 4.170650000e+04 4.153690000e+00 1.002700000e+00 9.727530000e-01 3.971760000e-01 3.065970000e-01 8.048210000e-03 2.184370000e-06 2.000610000e-07 2.384440000e-06 1.544160000e-03 9.204500000e+04 3.318200000e+08 1.667200000e+00 2.836900000e+00 1.811100000e+15 6.187120000e-01 6.438990000e-06
1.450069120e-01 8.900300000e+06 4.950500000e+01 5.969800000e+16 1.665990572e-01 6.952440000e+09 1.736720000e+05 4.170650000e+04 4.164150000e+00 1.002680000e+00 9.728570000e-01 3.971760000e-01 3.058680000e-01 7.910010000e-03 2.218980000e-06 1.981230000e-07 2.417100000e-06 1.554700000e-03 9.209200000e+04 3.318800000e+08 1.667200000e+00 2.846700000e+00 1.806500000e+15 6.186420000e-01 6.437830000e-06
1.458571250e-01 8.879600000e+06 4.924000000e+01 5.924400000e+16 1.689691550e-01 6.917940000e+09 1.740950000e+05 4.170650000e+04 4.174300000e+00 1.002670000e+00 9.729500000e-01 3.971760000e-01 3.051480000e-01 7.782820000e-03 2.253320000e-06 1.963840000e-07 2.449710000e-06 1.565150000e-03 9.213800000e+04 3.319300000e+08 1.667300000e+00 2.855500000e+00 1.802400000e+15 6.185800000e-01 6.436680000e-06
1.465250220e-01 8.861400000e+06 4.900800000e+01 5.884700000e+16 1.708404501e-01 6.891160000e+09 1.744220000e+05 4.170650000e+04 4.182140000e+00 1.002660000e+00 9.730330000e-01 3.971760000e-01 3.045820000e-01 7.692940000e-03 2.280470000e-06 1.952350000e-07 2.475700000e-06 1.573440000e-03 9.218000000e+04 3.319700000e+08 1.667300000e+00 2.863300000e+00 1.798900000e+15 6.185260000e-01 6.435770000e-06
1.471900090e-01 8.840300000e+06 4.873800000e+01 5.838700000e+16 1.727117452e-01 6.864770000e+09 1.747430000e+05 4.170650000e+04 4.189830000e+00 1.002650000e+00 9.731290000e-01 3.971760000e-01 3.040160000e-01 7.598480000e-03 2.307690000e-06 1.939330000e-07 2.501630000e-06 1.581650000e-03 9.223400000e+04 3.320200000e+08 1.667300000e+00 2.872300000e+00 1.794700000e+15 6.184640000e-01 6.434860000e-06
1.480722490e-01 8.816300000e+06 4.843100000e+01 5.786600000e+16 1.752068053e-01 6.830190000e+09 1.751620000e+05 4.170650000e+04 4.199860000e+00 1.002640000e+00 9.732400000e-01 3.971760000e-01 3.032630000e-01 7.448050000e-03 2.343980000e-06 1.915110000e-07 2.535490000e-06 1.592320000e-03 9.229800000e+04 3.320800000e+08 1.667300000e+00 2.882600000e+00 1.789900000e+15 6.183950000e-01 6.433650000e-06
1.489495840e-01 8.792400000e+06 4.812700000e+01 5.734900000e+16 1.777018654e-01 6.796270000e+09 1.755690000e+05 4.170650000e+04 4.209640000e+00 1.002630000e+00 9.733500000e-01 3.971760000e-01 3.025130000e-01 7.282690000e-03 2.380280000e-06 1.886290000e-07 2.568910000e-06 1.602780000e-03 9.236600000e+04 3.321400000e+08 1.667300000e+00 2.893000000e+00 1.785200000e+15 6.183270000e-01 6.432430000e-06
1.498221600e-01 8.768700000e+06 4.782400000e+01 5.683800000e+16 1.801969256e-01 6.762990000e+09 1.759670000e+05 4.170650000e+04 4.219170000e+00 1.002610000e+00 9.734620000e-01 3.971760000e-01 3.017660000e-01 7.131710000e-03 2.416590000e-06 1.860460000e-07 2.602640000e-06 1.613270000e-03 9.243700000e+04 3.322000000e+08 1.667300000e+00 2.903300000e+00 1.780500000e+15 6.182600000e-01 6.431210000e-06
1.506901190e-01 8.748000000e+06 4.756100000e+01 5.639500000e+16 1.826919857e-01 6.730330000e+09 1.763540000e+05 4.170650000e+04 4.228450000e+00 1.002600000e+00 9.735590000e-01 3.971760000e-01 3.010230000e-01 6.984470000e-03 2.452870000e-06 1.834900000e-07 2.636360000e-06 1.623690000e-03 9.250200000e+04 3.322500000e+08 1.667300000e+00 2.912400000e+00 1.776400000e+15 6.182030000e-01 6.429990000e-06
1.513381360e-01 8.730400000e+06 4.733600000e+01 5.601800000e+16 1.845632808e-01 6.706240000e+09 1.766380000e+05 4.170650000e+04 4.235260000e+00 1.002590000e+00 9.736430000e-01 3.971760000e-01 3.004680000e-01 6.870580000e-03 2.480100000e-06 1.814360000e-07 2.661540000e-06 1.631420000e-03 9.256100000e+04 3.322900000e+08 1.667300000e+00 2.920100000e+00 1.772900000e+15 6.181550000e-01 6.429070000e-06
1.519836880e-01 8.712500000e+06 4.710800000e+01 5.563600000e+16 1.864345758e-01 6.682470000e+09 1.769160000e+05 4.170650000e+04 4.241940000e+00 1.002580000e+00 9.737290000e-01 3.971760000e-01 2.999130000e-01 6.761360000e-03 2.507360000e-06 1.794670000e-07 2.686830000e-06 1.639160000e-03 9.262300000e+04 3.323300000e+08 1.667300000e+00 2.928000000e+00 1.769400000e+15 6.181070000e-01 6.428150000e-06
1.526508820e-01 8.693700000e+06 4.686900000e+01 5.523600000e+16 1.883759922e-01 6.658150000e+09 1.771990000e+05 4.170650000e+04 4.248720000e+00 1.002570000e+00 9.738200000e-01 3.971760000e-01 2.993390000e-01 6.645350000e-03 2.535660000e-06 1.773140000e-07 2.712970000e-06 1.647110000e-03 9.269100000e+04 3.323700000e+08 1.667300000e+00 2.936400000e+00 1.765700000e+15 6.180570000e-01 6.427190000e-06
1.533634570e-01 8.671200000e+06 4.658100000e+01 5.475700000e+16 1.904576510e-01 6.632460000e+09 1.774960000e+05 4.170650000e+04 4.255850000e+00 1.002560000e+00 9.739300000e-01 3.971760000e-01 2.987250000e-01 6.524730000e-03 2.566050000e-06 1.750610000e-07 2.741110000e-06 1.655630000e-03 9.277700000e+04 3.324300000e+08 1.667300000e+00 2.946500000e+00 1.761200000e+15 6.179980000e-01 6.426160000e-06
1.543091480e-01 8.648700000e+06 4.629500000e+01 5.428300000e+16 1.932331960e-01 6.598790000e+09 1.778830000e+05 4.170650000e+04 4.265110000e+00 1.002550000e+00 9.740400000e-01 3.971760000e-01 2.979110000e-01 6.375680000e-03 2.606420000e-06 1.723060000e-07 2.778720000e-06 1.666950000e-03 9.286400000e+04 3.324800000e+08 1.667300000e+00 2.956600000e+00 1.756700000e+15 6.179400000e-01 6.424790000e-06
1.550151910e-01 8.629500000e+06 4.605200000e+01 5.387900000e+16 1.953148548e-01 6.573980000e+09 1.781650000e+05 4.170650000e+04 4.271870000e+00 1.002540000e+00 9.741350000e-01 3.971760000e-01 2.973040000e-01 6.262940000e-03 2.636690000e-06 1.701660000e-07 2.806850000e-06 1.675370000e-03 9.294200000e+04 3.325200000e+08 1.667300000e+00 2.965200000e+00 1.752900000e+15 6.178910000e-01 6.423760000e-06
1.557185470e-01 8.607300000e+06 4.576800000e+01 5.341200000e+16 1.973965136e-01 6.549520000e+09 1.784410000e+05 4.170650000e+04 4.278490000e+00 1.002530000e+00 9.742460000e-01 3.971760000e-01 2.966970000e-01 6.154050000e-03 2.667030000e-06 1.680900000e-07 2.835120000e-06 1.683780000e-03 9.303800000e+04 3.325800000e+08 1.667300000e+00 2.975300000e+00 1.748500000e+15 6.178350000e-01 6.422720000e-06
1.566522920e-01 8.588300000e+06 4.552800000e+01 5.301500000e+16 2.001720587e-01 6.517460000e+09 1.787990000e+05 4.170650000e+04 4.287080000e+00 1.002520000e+00 9.743410000e-01 3.971760000e-01 2.958950000e-01 6.011650000e-03 2.707250000e-06 1.653380000e-07 2.872590000e-06 1.694870000e-03 9.312000000e+04 3.326200000e+08 1.667300000e+00 2.984000000e+00 1.744700000e+15 6.177880000e-01 6.421340000e-06
1.571174600e-01 8.569400000e+06 4.528700000e+01 5.262100000e+16 2.015598312e-01 6.501650000e+09 1.789740000e+05 4.170650000e+04 4.291280000e+00 1.002510000e+00 9.744370000e-01 3.971760000e-01 2.954940000e-01 5.930540000e-03 2.727490000e-06 1.636620000e-07 2.891150000e-06 1.700340000e-03 9.320800000e+04 3.326600000e+08 1.667300000e+00 2.992700000e+00 1.740900000e+15 6.177420000e-01 6.420640000e-06
1.580444900e-01 8.544300000e+06 4.496800000e+01 5.210000000e+16 2.043353763e-01 6.470490000e+09 1.793160000e+05 4.170650000e+04 4.299480000e+00 1.002490000e+00 9.745650000e-01 3.971760000e-01 2.946950000e-01 5.795800000e-03 2.767830000e-06 1.610190000e-07 2.928850000e-06 1.711390000e-03 9.332700000e+04 3.327200000e+08 1.667300000e+00 3.004300000e+00 1.735900000e+15 6.176820000e-01 6.419260000e-06
1.589672230e-01 8.525600000e+06 4.473100000e+01 5.171300000e+16 2.071109213e-01 6.439910000e+09 1.796480000e+05 4.170650000e+04 4.307440000e+00 1.002480000e+00 9.746610000e-01 3.971760000e-01 2.939040000e-01 5.661890000e-03 2.807880000e-06 1.583360000e-07 2.966220000e-06 1.722270000e-03 9.341800000e+04 3.327600000e+08 1.667400000e+00 3.013100000e+00 1.732200000e+15 6.176370000e-01 6.417860000e-06
1.594270180e-01 8.506200000e+06 4.448500000e+01 5.131300000e+16 2.084986939e-01 6.424840000e+09 1.798100000e+05 4.170650000e+04 4.311330000e+00 1.002470000e+00 9.747610000e-01 3.971760000e-01 2.935090000e-01 5.592860000e-03 2.828070000e-06 1.569130000e-07 2.984980000e-06 1.727710000e-03 9.351800000e+04 3.328100000e+08 1.667400000e+00 3.022100000e+00 1.728300000e+15 6.175920000e-01 6.417160000e-06
1.603987300e-01 8.482700000e+06 4.418700000e+01 5.083000000e+16 2.114416926e-01 6.393320000e+09 1.801460000e+05 4.170650000e+04 4.319370000e+00 1.002460000e+00 9.748840000e-01 3.971760000e-01 2.926750000e-01 5.446700000e-03 2.870590000e-06 1.538500000e-07 3.024440000e-06 1.739090000e-03 9.364000000e+04 3.328600000e+08 1.667400000e+00 3.033200000e+00 1.723600000e+15 6.175380000e-01 6.415680000e-06
1.611658110e-01 8.462000000e+06 4.392500000e+01 5.040600000e+16 2.137745320e-01 6.368760000e+09 1.804040000e+05 4.170650000e+04 4.325550000e+00 1.002440000e+00 9.749930000e-01 3.971760000e-01 2.920190000e-01 5.321160000e-03 2.904210000e-06 1.510970000e-07 3.055310000e-06 1.747940000e-03 9.375200000e+04 3.329100000e+08 1.667400000e+00 3.043100000e+00 1.719500000e+15 6.174910000e-01 6.414500000e-06
1.619301740e-01 8.441400000e+06 4.366400000e+01 4.998600000e+16 2.161073713e-01 6.344580000e+09 1.806550000e+05 4.170650000e+04 4.331570000e+00 1.002430000e+00 9.751020000e-01 3.971760000e-01 2.913670000e-01 5.232270000e-03 2.937790000e-06 1.493450000e-07 3.087140000e-06 1.757020000e-03 9.386700000e+04 3.329500000e+08 1.667400000e+00 3.052900000e+00 1.715300000e+15 6.174450000e-01 6.413310000e-06
1.626918920e-01 8.420800000e+06 4.340400000e+01 4.956900000e+16 2.184402107e-01 6.320750000e+09 1.808990000e+05 4.170650000e+04 4.337430000e+00 1.002420000e+00 9.752120000e-01 3.971760000e-01 2.907170000e-01 5.125980000e-03 2.971300000e-06 1.470600000e-07 3.118360000e-06 1.765890000e-03 9.398500000e+04 3.330000000e+08 1.667400000e+00 3.062800000e+00 1.711200000e+15 6.174000000e-01 6.412130000e-06
1.634510360e-01 8.403800000e+06 4.318900000e+01 4.922500000e+16 2.207730500e-01 6.297280000e+09 1.811360000e+05 4.170650000e+04 4.343120000e+00 1.002410000e+00 9.753030000e-01 3.971760000e-01 2.900730000e-01 5.026310000e-03 3.004650000e-06 1.449260000e-07 3.149580000e-06 1.774700000e-03 9.408500000e+04 3.330400000e+08 1.667400000e+00 3.071100000e+00 1.707800000e+15 6.173640000e-01 6.410940000e-06
1.639557350e-01 8.388500000e+06 4.299600000e+01 4.891600000e+16 2.223282762e-01 6.281830000e+09 1.812910000e+05 4.170650000e+04 4.346830000e+00 1.002400000e+00 9.753860000e-01 3.971760000e-01 2.896450000e-01 4.962730000e-03 3.026910000e-06 1.435660000e-07 3.170480000e-06 1.780580000e-03 9.417800000e+04 3.330700000e+08 1.667400000e+00 3.078500000e+00 1.704700000e+15 6.173310000e-01 6.410140000e-06
1.645850750e-01 8.371600000e+06 4.278200000e+01 4.857600000e+16 2.242723090e-01 6.262720000e+09 1.814800000e+05 4.170650000e+04 4.351370000e+00 1.002390000e+00 9.754780000e-01 3.971760000e-01 2.891120000e-01 4.881910000e-03 3.054680000e-06 1.418060000e-07 3.196490000e-06 1.787870000e-03 9.428200000e+04 3.331100000e+08 1.667400000e+00 3.086800000e+00 1.701400000e+15 6.172950000e-01 6.409140000e-06
1.652127480e-01 8.353000000e+06 4.254800000e+01 4.820400000e+16 2.262163418e-01 6.243840000e+09 1.816650000e+05 4.170650000e+04 4.355800000e+00 1.002380000e+00 9.755790000e-01 3.971760000e-01 2.885810000e-01 4.792550000e-03 3.082420000e-06 1.397720000e-07 3.222190000e-06 1.795050000e-03 9.439900000e+04 3.331500000e+08 1.667400000e+00 3.095900000e+00 1.697600000e+15 6.172560000e-01 6.408140000e-06
1.659638070e-01 8.336300000e+06 4.233600000e+01 4.786800000e+16 2.285491812e-01 6.221490000e+09 1.818810000e+05 4.170650000e+04 4.360980000e+00 1.002370000e+00 9.756720000e-01 3.971760000e-01 2.879490000e-01 4.712580000e-03 3.115490000e-06 1.380960000e-07 3.253590000e-06 1.803770000e-03 9.450700000e+04 3.331900000e+08 1.667400000e+00 3.104300000e+00 1.694300000e+15 6.172220000e-01 6.406940000e-06
1.664632390e-01 8.319500000e+06 4.212500000e+01 4.753400000e+16 2.301044074e-01 6.206770000e+09 1.820220000e+05 4.170650000e+04 4.364350000e+00 1.002360000e+00 9.757650000e-01 3.971760000e-01 2.875300000e-01 4.656000000e-03 3.137590000e-06 1.368660000e-07 3.274460000e-06 1.809550000e-03 9.461800000e+04 3.332200000e+08 1.667400000e+00 3.112600000e+00 1.690900000e+15 6.171870000e-01 6.406140000e-06
1.672105280e-01 8.302800000e+06 4.191500000e+01 4.720300000e+16 2.324372467e-01 6.184940000e+09 1.822270000e+05 4.170650000e+04 4.369280000e+00 1.002350000e+00 9.758570000e-01 3.971760000e-01 2.869040000e-01 4.574080000e-03 3.170510000e-06 1.350830000e-07 3.305590000e-06 1.818130000e-03 9.473000000e+04 3.332600000e+08 1.667400000e+00 3.121000000e+00 1.687500000e+15 6.171540000e-01 6.404930000e-06
1.677075050e-01 8.287200000e+06 4.171900000e+01 4.689400000e+16 2.339924730e-01 6.170570000e+09 1.823610000e+05 4.170650000e+04 4.372490000e+00 1.002340000e+00 9.759450000e-01 3.971760000e-01 2.864890000e-01 4.506850000e-03 3.192470000e-06 1.335040000e-07 3.325980000e-06 1.823730000e-03 9.483700000e+04 3.332900000e+08 1.667400000e+00 3.128900000e+00 1.684400000e+15 6.171230000e-01 6.404120000e-06
1.683731380e-01 8.269000000e+06 4.148900000e+01 4.653500000e+16 2.360801496e-01 6.151480000e+09 1.825360000e+05 4.170650000e+04 4.376690000e+00 1.002330000e+00 9.760470000e-01 3.971760000e-01 2.859340000e-01 4.421680000e-03 3.221870000e-06 1.315130000e-07 3.353390000e-06 1.831230000e-03 9.496500000e+04 3.333300000e+08 1.667400000e+00 3.138100000e+00 1.680800000e+15 6.170870000e-01 6.403040000e-06
1.690675170e-01 8.256000000e+06 4.132600000e+01 4.628000000e+16 2.382635889e-01 6.131770000e+09 1.827140000e+05 4.170650000e+04 4.380960000e+00 1.002320000e+00 9.761210000e-01 3.971760000e-01 2.853590000e-01 4.351370000e-03 3.252350000e-06 1.299630000e-07 3.382310000e-06 1.839110000e-03 9.505700000e+04 3.333600000e+08 1.667400000e+00 3.144800000e+00 1.678100000e+15 6.170610000e-01 6.401900000e-06
1.693447670e-01 8.241200000e+06 4.114000000e+01 4.598900000e+16 2.391369646e-01 6.123950000e+09 1.827840000e+05 4.170650000e+04 4.382630000e+00 1.002310000e+00 9.762050000e-01 3.971760000e-01 2.851290000e-01 4.315480000e-03 3.264720000e-06 1.291040000e-07 3.393820000e-06 1.842230000e-03 9.516600000e+04 3.333900000e+08 1.667400000e+00 3.152400000e+00 1.675200000e+15 6.170330000e-01 6.401440000e-06
1.701748440e-01 8.219100000e+06 4.086200000e+01 4.555600000e+16 2.417570917e-01 6.100760000e+09 1.829880000e+05 4.170650000e+04 4.387530000e+00 1.002300000e+00 9.763320000e-01 3.971760000e-01 2.844410000e-01 4.201180000e-03 3.301360000e-06 1.263020000e-07 3.427670000e-06 1.851400000e-03 9.532900000e+04 3.334400000e+08 1.667400000e+00 3.163800000e+00 1.670700000e+15 6.169910000e-01 6.400060000e-06
1.710024660e-01 8.197000000e+06 4.058500000e+01 4.512700000e+16 2.443772188e-01 6.077910000e+09 1.831850000e+05 4.170650000e+04 4.392250000e+00 1.002290000e+00 9.764590000e-01 3.971760000e-01 2.837620000e-01 4.076290000e-03 3.337780000e-06 1.231380000e-07 3.460920000e-06 1.860360000e-03 9.549700000e+04 3.334900000e+08 1.667400000e+00 3.175300000e+00 1.666300000e+15 6.169500000e-01 6.398680000e-06
1.718277110e-01 8.178700000e+06 4.035600000e+01 4.477200000e+16 2.469973459e-01 6.055410000e+09 1.833750000e+05 4.170650000e+04 4.396810000e+00 1.002280000e+00 9.765650000e-01 3.971760000e-01 2.830880000e-01 4.004560000e-03 3.373930000e-06 1.215450000e-07 3.495480000e-06 1.869620000e-03 9.563700000e+04 3.335300000e+08 1.667400000e+00 3.185000000e+00 1.662600000e+15 6.169160000e-01 6.397300000e-06
1.723765890e-01 8.162300000e+06 4.015100000e+01 4.445500000e+16 2.487440973e-01 6.040600000e+09 1.834980000e+05 4.170650000e+04 4.399750000e+00 1.002270000e+00 9.766610000e-01 3.971760000e-01 2.826420000e-01 3.946010000e-03 3.398040000e-06 1.201410000e-07 3.518180000e-06 1.875680000e-03 9.576700000e+04 3.335600000e+08 1.667400000e+00 3.193600000e+00 1.659300000e+15 6.168870000e-01 6.396370000e-06
1.730612850e-01 8.144100000e+06 3.992300000e+01 4.410500000e+16 2.509275365e-01 6.022300000e+09 1.836470000e+05 4.170650000e+04 4.403320000e+00 1.002250000e+00 9.767680000e-01 3.971760000e-01 2.820870000e-01 3.859070000e-03 3.428050000e-06 1.179460000e-07 3.545990000e-06 1.883080000e-03 9.591400000e+04 3.336000000e+08 1.667400000e+00 3.203300000e+00 1.655600000e+15 6.168540000e-01 6.395210000e-06
1.737444600e-01 8.124200000e+06 3.967400000e+01 4.372300000e+16 2.531109758e-01 6.004220000e+09 1.837910000e+05 4.170650000e+04 4.406770000e+00 1.002240000e+00 9.768860000e-01 3.971760000e-01 2.815350000e-01 3.769770000e-03 3.457970000e-06 1.156520000e-07 3.573630000e-06 1.890400000e-03 9.607700000e+04 3.336400000e+08 1.667500000e+00 3.214100000e+00 1.651600000e+15 6.168190000e-01 6.394050000e-06
